,company_name,company_rating,other_data
4087,Maharaja Whiteline,4.0,"Consumer Electronics & Appliances , 48 years old , New Delhi +12 more"
4088,Afcons Infrastructure,4.4,"Engineering & Construction , 5k-10k Employees , 65 years old , Ahmedabad +99 more"
4089,MCRL IT Solutions,4.2,Indore
4090,CCPL,3.8,"Real Estate , 1-10 Employees , 13 years old , New Delhi +21 more"
4091,Shri Vile Parle Kelvani Mandal,4.0,"Non-Profit , 201-500 Employees , 90 years old , Ahmedabad +7 more"
4092,Clix Capital Services,3.9,"FinTech , 501-1k Employees , 8 years old , Ahmedabad +25 more"
4093,Astute Corporate Services,3.4,"Other , 1k-5k Employees (Global) , 19 years old , Ahmedabad +19 more"
4094,Niyogin Fintech,3.7,"Financial Services , 51-200 Employees , Public , 7 years old , Mumbai +8 more"
4095,CANTABIL RETAIL INDIA,4.3,"Fashion & Textile , 1k-5k Employees , Public , 24 years old , New Delhi +62 more"
4096,Gupta Enterprises,3.5,"11-50 Employees , New Delhi +9 more"
4097,Champion International School,5.0,"Education & Training , Indore"
4098,Travel Tours,4.2,"Travel & Tourism , 51-200 Employees , New Delhi +17 more"
4099,V.K.Industries,4.0,"11-50 Employees (Global) , Ahmedabad +15 more"
4100,Arysta Lifescience,3.9,"Agro Chemicals , 501-1k Employees (Global) , 23 years old , Indore +6 more"
4101,Mitcon Consultancy and Engineering Services,3.7,"Education & Training , 201-500 Employees , Public , 42 years old , Indore +10 more"
4102,Life Care Hospital,4.1,"Healthcare , 501-1k Employees (Global) , 40 years old , Indore +25 more"
4103,Peps Industries,3.8,"Furniture & Furnishing , 501-1k Employees , 18 years old , Indore +38 more"
4104,Swelect Energy Systems,4.2,"Electrical Equipment , 201-500 Employees , Public , 40 years old , Indore +36 more"
4105,Kisan Irrigations And Infrastructure,4.2,"Real Estate , 501-1k Employees , Indore +13 more"
4106,Livegage Technologies,4.5,Indore
4107,National Highways Authority of India,4.1,"Engineering & Construction , 5k-10k Employees (Global) , Public , 36 years old , Indore +100 more"
4108,Rave Digital,5.0,Indore
4109,Turgajo Technologies,4.0,"Software Product , 11-50 Employees , 16 years old , Indore"
4110,Hy-Tech Engineers,3.8,"Chemicals , 201-500 Employees , 46 years old , Indore +8 more"
4111,Kepler Healthcare,3.6,"Pharma , 51-200 Employees , 11 years old , Indore +33 more"
4112,DuPont,4.1,"Waste Management , 1k-5k Employees , 222 years old , Indore +46 more"
4113,ZIM Laboratories,3.6,"Pharma , 1k-5k Employees , Public , 40 years old , Indore +8 more"
4114,Whitehat jr,3.5,"EdTech , 5k-10k Employees , Startup , 6 years old , Indore +50 more"
4115,SMC Global Securities,3.5,"1k-5k Employees , Public , 30 years old , Indore +60 more"
4116,Staffnurse,3.5,"Recruitment , 10k-50k Employees , Indore +26 more"
4117,Pristyn Care,3.7,"Healthcare , 1k-5k Employees , Indian Unicorn , 6 years old , Indore +27 more"
4118,Mohan Impex,3.5,"201-500 Employees , Indore +9 more"
4119,Matic Technologies,4.0,Indore
4120,Creative Newtech,3.9,"Hardware & Networking , Indore +9 more"
4121,Rosenberger Electronic,4.2,"Electronics Manufacturing , 501-1k Employees , 66 years old , Indore +31 more"
4122,Dr Oetker,4.1,"Food Processing , 201-500 Employees , 133 years old , Indore +28 more"
4123,Advocate office,4.3,Indore +43 more
4124,Skyline Industries,2.1,Indore +1 more
4125,Dr. Bhatia Medical Coaching Institute,3.3,"11-50 Employees , Indore +8 more"
4126,Quality Services & Solutions,3.4,"Facility Management Services , 1-10 Employees , 25 years old , Indore +11 more"
4127,Electrolab,3.2,"Medical Equipment , 51-200 Employees , 40 years old , Indore +11 more"
4128,Delta IoT Solutions,3.7,Indore +4 more
4129,Guru Harkrishan Public School,3.9,"Education & Training , 201-500 Employees (Global) , 49 years old , Indore +6 more"
4130,Afita Constructions,3.8,"Engineering & Construction , 51-200 Employees , 17 years old , Indore +12 more"
4131,Air India,4.0,"Aviation , 10k-50k Employees , Central , 94 years old , Indore +54 more"
4132,Testo India,3.8,"51-200 Employees , Indore +13 more"
4133,Academic Heights Public School,4.0,"Education & Training , 11-50 Employees (Global) , 15 years old , Indore +13 more"
4134,Bombay Intelligence Security,3.7,"Law Enforcement & Security , 51-200 Employees , 48 years old , Indore +48 more"
4135,Aov International,3.9,"Medical Equipment , 201-500 Employees , Indore +11 more"
4136,Idyllic Institute of Management,3.3,Indore
4137,Unipath Specialty Laboratory,4.1,"Healthcare , 51-200 Employees , 15 years old , Indore +17 more"
4138,Shree Rama Enterprises,4.3,"1-10 Employees , 32 years old , Indore +8 more"
4139,Credo Brands Marketing,4.7,"Fashion & Textile , 501-1k Employees (Global) , 26 years old , Indore +12 more"
4140,Technoplast Packaging,3.9,"Petrochemicals , 501-1k Employees , Startup , 5 years old , Indore +3 more"
4141,Kyb Conmat,4.2,"Industrial Machinery , 201-500 Employees , 22 years old , Indore +12 more"
4142,J.J.Industries,4.8,Indore +3 more
4143,Aegis Infotech,2.9,Indore +1 more
4144,Cambist Consultants,2.6,"Recruitment , 51-200 Employees (Global) , 18 years old , Indore +3 more"
4145,Thermo Fisher Scientific,3.9,"Pharma , 1k-5k Employees , Forbes Global 2000 , 68 years old , Indore +28 more"
4146,Department of Atomic Energy,4.2,"51-200 Employees (Global) , Public , 70 years old , Indore +7 more"
4147,Instant Procurement Services,3.8,"51-200 Employees , Indore +8 more"
4148,KMA Technology Solutions,5.0,Indore
4149,Piramal Finance Sales And Service,4.3,"NBFC , 5k-10k Employees , Indore +58 more"
4150,Ryan International School,3.7,"Education & Training , 10k-50k Employees , Public , 32 years old , Indore +37 more"
4151,BCITS,4.1,"IT Services & Consulting , 51-200 Employees , 25 years old , Indore +30 more"
4152,Quess IT Staffing Solutions,3.5,"Conglomerate , Indore +50 more"
4153,Meena Bazaar,4.1,"Fashion & Textile , 201-500 Employees , 54 years old , Indore +12 more"
4154,DUKES,3.7,"Food Processing , 1k-5k Employees , 40 years old , Indore +29 more"
4155,Aeon Credit Service,3.6,"Financial Services , 201-500 Employees , 13 years old , Indore +8 more"
4156,St. Norbert School Indore,4.7,"Education & Training , Indore +4 more"
4157,Wipro Infrastructure Engineering,3.8,"Industrial Machinery , 1k-5k Employees , 48 years old , Indore +35 more"
4158,Crystal Ceramic Industries,2.9,"Building Material , 51-200 Employees , 27 years old , Indore +24 more"
4159,Patanjali Parivahan,3.7,"Logistics , 1k-5k Employees , 15 years old , Indore +24 more"
4160,DJ Group,4.1,"201-500 Employees , Indore +17 more"
4161,Hilti,3.7,"Industrial Machinery , 501-1k Employees , 83 years old , Indore +36 more"
4162,MITA,3.5,"Industrial Machinery , 51-200 Employees , 25 years old , Indore +7 more"
4163,Ravi Energie,3.5,"1-10 Employees , 30 years old , Indore +4 more"
4164,Nipro India Corporation,3.5,"Healthcare , 201-500 Employees , 14 years old , Indore +14 more"
4165,Wxit Consultant Services,4.0,Indore
4166,Newstrack,4.2,"17 years old , Indore +1 more"
4167,Vyapar,3.7,"Software Product , 501-1k Employees , Startup , 7 years old , Indore +29 more"
4168,DUKES,3.7,"Food Processing , 1k-5k Employees , 40 years old , Indore +29 more"
4169,Department of Atomic Energy,4.2,"51-200 Employees (Global) , Public , 70 years old , Indore +7 more"
4170,Tally Solutions,4.3,"IT Services & Consulting , 1k-5k Employees , 38 years old , Indore +54 more"
4171,Automobile Engineering,4.2,"Auto Components , 201-500 Employees (Global) , Indore +20 more"
4172,Neon Infotech,2.4,Indore +2 more
4173,Bigshare Services,2.9,"Legal , Indore +9 more"
4174,Global Health,3.4,"Healthcare , 1-10 Employees , 20 years old , Indore +7 more"
4175,Classic Floorings & Interiors,3.4,"Building Material , 51-200 Employees , 29 years old , Indore +10 more"
4176,Sprng Energy,4.3,"Power , 11-50 Employees , 7 years old , Indore +13 more"
4177,Ryan International School,3.7,"Education & Training , 10k-50k Employees , Public , 32 years old , Indore +37 more"
4178,BCITS,4.1,"IT Services & Consulting , 51-200 Employees , 25 years old , Indore +30 more"
4179,Cholamandalam Securities,4.0,"Investment Banking / Venture Capital / Private Equity , 201-500 Employees , Public , 46 years old , Indore +50 more"
4180,Interarch Building Product,4.2,"Engineering & Construction , 1k-5k Employees , 40 years old , Indore +23 more"
4181,Insight Print Communications Private Limited,4.5,"Printing & Publishing , 201-500 Employees , 32 years old , Indore +7 more"
4182,POWERCON Ventures India,3.7,"Power , 51-200 Employees , 16 years old , Indore +7 more"
4183,GoMechanic,3.8,"Internet , 501-1k Employees , Startup , 8 years old , Indore +17 more"
4184,Namdev Finvest,4.5,"Financial Services , 201-500 Employees , 27 years old , Indore +34 more"
4185,Axis Finance,4.1,"NBFC , 1k-5k Employees , 29 years old , Indore +56 more"
4186,92.7 BIG FM,3.0,"Broadcasting , 1k-5k Employees , 18 years old , Indore +19 more"
4187,Kylient Software Solutions,5.0,Indore
4188,Crystal Ceramic Industries,2.9,"Building Material , 51-200 Employees , 27 years old , Indore +24 more"
4189,Sunrise Hospital,4.3,"Healthcare , 201-500 Employees (Global) , 66 years old , Indore +24 more"
4190,Bluestone.com,3.8,"Jewellery , 501-1k Employees , Startup , 13 years old , Indore +39 more"
4191,Agilus Diagnostics,4.2,Indore +28 more
4192,Tech Mahindra Business Services,3.5,"BPO , 5k-10k Employees , Public , 21 years old , Indore +49 more"
4193,Moneyboxx Finance,3.9,"NBFC , 11-50 Employees , Indore +24 more"
4194,Wipro Infrastructure Engineering,3.8,"Industrial Machinery , 1k-5k Employees , 48 years old , Indore +35 more"
4195,Aeon Credit Service,3.6,"Financial Services , 201-500 Employees , 13 years old , Indore +8 more"
4196,St. Norbert School Indore,4.7,"Education & Training , Indore +4 more"
4197,Patanjali Parivahan,3.7,"Logistics , 1k-5k Employees , 15 years old , Indore +24 more"
4198,Xyz Company,3.8,"Financial Services , 51-200 Employees (Global) , Indore +94 more"
4199,ECE Elevators,4.1,"Industrial Machinery , 5k-10k Employees , Indore +14 more"
4200,Sundaram Asset Management Company,3.7,"NBFC , 501-1k Employees , Indore +18 more"
4201,Sahyadri Farms,4.1,"Internet , 10k-50k Employees , 13 years old , Indore +13 more"
4202,Nestor Pharmaceuticals,2.9,"Pharma , 51-200 Employees , Public , 107 years old , Indore +11 more"
4203,M.P. State Electronics Development Corporation,4.1,"51-200 Employees , Indore +4 more"
4204,Neetrya Eye Care,3.7,"Healthcare , 11-50 Employees , Indore +9 more"
4205,KIA MOTORS,3.9,"Automobile , 1k-5k Employees , Forbes Global 2000 , 80 years old , Indore +138 more"
4206,Fortune Metals,4.5,"501-1k Employees , Indore +3 more"
4207,Automobile Carriers,4.5,"Logistics , 11-50 Employees , Indore +10 more"
4208,ABIS Exports,4.0,"Food Processing , 1k-5k Employees , 39 years old , Indore +66 more"
4209,KOG KTV Food Products India,5.0,Indore +27 more
4210,Wind World,4.0,"Power , 5k-10k Employees , 30 years old , Indore +62 more"
4211,Qwik Supply Chain,3.7,"1k-5k Employees , Indore +113 more"
4212,St. Joseph Convent School,4.3,"Education & Training , 11-50 Employees , Indore +22 more"
4213,HEPL - A Cavinkare Group Company,3.9,Indore +10 more
4214,Captain Tractors,4.1,"Automobile , 501-1k Employees , 30 years old , Indore +11 more"
4215,MINISO,3.9,"Retail , 1k-5k Employees (Global) , 11 years old , Indore +37 more"
4216,Safetech Systems,4.5,Indore +2 more
4217,Agro Tech Foods,4.2,"FMCG , 501-1k Employees , Public , 38 years old , Indore +60 more"
4218,CADD Centre Training Services,4.1,"Education & Training , 1k-5k Employees , 36 years old , Indore +123 more"
4219,PeopleStrong,3.6,"Recruitment , 1k-5k Employees , 18 years old , Indore +18 more"
4220,Citelum India,4.4,"Engineering & Construction , 51-200 Employees , 31 years old , Indore +4 more"
4221,SAMEER,4.0,"Government , Indore +5 more"
4222,Indegene,3.6,"Analytics & KPO , 1k-5k Employees , 26 years old , Indore +22 more"
4223,Mia by Tanishq,4.3,"8 years old , Indore +11 more"
4224,Tata Pigments,3.5,"Chemicals , 501-1k Employees , 97 years old , Indore +12 more"
4225,Eptisa,3.5,"Engineering & Construction , 51-200 Employees , 68 years old , Indore +25 more"
4226,TRADE STALLION LIMITED,4.1,Indore
4227,Tenon Facility Management,3.6,"Facility Management Services , 201-500 Employees , 29 years old , Indore +34 more"
4228,Muthoot Exim,4.2,"5k-10k Employees , 26 years old , Indore +10 more"
4229,Total Shipping & Logistics,3.5,"Logistics , 201-500 Employees , 26 years old , Indore +27 more"
4230,Concord Biotech,3.7,"Pharma , 501-1k Employees , Public , 24 years old , Indore +12 more"
4231,INTEGRAL SOLUTIONS,4.7,"11-50 Employees (Global) , Indore +1 more"
4232,Hewlett Packard Enterprise,4.3,"IT Services & Consulting , 10k-50k Employees , Forbes Global 2000 , 9 years old , Indore +85 more"
4233,Signutra (Health & Nutrition Division of Win - Medicare Pvt Ltd),4.6,"Pharma , 501-1k Employees , 14 years old , Indore +61 more"
4234,Vaalve India,3.9,"Building Material , 51-200 Employees , 7 years old , Indore +16 more"
4235,Microtek International,3.7,"Consumer Electronics & Appliances , 201-500 Employees , 44 years old , Indore +84 more"
4236,Brilloca,4.1,"Furniture & Furnishing , 501-1k Employees , Indore +20 more"
4237,Madhya Pradesh Metro Rail Corporation,3.3,Indore +1 more
4238,MobileComm Technologies India,3.8,"Telecom , 201-500 Employees , 22 years old , Indore +24 more"
4239,Lab Tech,4.3,"Industrial Machinery , Indore +21 more"
4240,Tenon Facility Management,3.6,"Facility Management Services , 201-500 Employees , 29 years old , Indore +34 more"
4241,Infosparkles Technology,5.0,"10 years old , Indore"
4242,Himalayan Auto Era,4.1,Indore +4 more
4243,Multiplex Group of Companies,4.2,"Agro Chemicals , Indore +7 more"
4244,KPMG India,3.6,"Management Consulting , 10k-50k Employees , 37 years old , Indore +75 more"
4245,Stonex,4.2,"Internet , 201-500 Employees , 23 years old , Indore +16 more"
4246,Entigrity Solutions,4.2,"Recruitment , 1k-5k Employees , 9 years old , Indore +12 more"
4247,Dodla Dairy,4.3,"Food Processing , 1k-5k Employees , 29 years old , Indore +56 more"
4248,Crisil,3.7,"Financial Services , 1k-5k Employees , Public , 37 years old , Indore +53 more"
4249,Zoomcar,3.7,"Internet , 1k-5k Employees , Startup , 12 years old , Indore +29 more"
4250,Delta Electronics,4.0,"Electronics Manufacturing , 501-1k Employees , Forbes Global 2000 , 32 years old , Indore +37 more"
4251,Western Refrigeration,4.0,"Industrial Machinery , 501-1k Employees , 52 years old , Indore +33 more"
4252,Supreme Colour Roofing and Decking,1.1,"11-50 Employees , Indore +1 more"
4253,Irclass Systems And Solutions,3.8,"Ports & Shipping , 501-1k Employees , 49 years old , Indore +23 more"
4254,Hitachi,4.1,"Industrial Machinery , 10k-50k Employees , Forbes Global 2000 , 114 years old , Indore +73 more"
4255,Philips,3.9,"Consumer Electronics & Appliances , 5k-10k Employees , Forbes Global 2000 , 94 years old , Indore +84 more"
4256,NTT,4.0,"IT Services & Consulting , 10k-50k Employees , 18 years old , Indore +38 more"
4257,Digit Insurance,4.0,"Insurance , 1k-5k Employees , Fortune India 500 , 8 years old , Indore +70 more"
4258,Suntory Global Spirits,4.2,"Beverage , 501-1k Employees , 267 years old , Indore +41 more"
4259,Cognizant,3.9,"IT Services & Consulting , 1 Lakh+ Employees , Forbes Global 2000 , 30 years old , Indore +169 more"
4260,Biocon Limited,3.9,"Biotechnology , 5k-10k Employees , Public , 46 years old , Indore +48 more"
4261,Welspun,4.1,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 39 years old , Indore +59 more"
4262,Sonalika Group of Companies,4.0,"Automobile , 5k-10k Employees , 55 years old , Indore +36 more"
4263,Vaco Binary Semantics,3.6,"IT Services & Consulting , 1k-5k Employees , 8 years old , Indore +31 more"
4264,Walkaroo International,3.8,"Fashion & Textile , 5k-10k Employees , Indore +40 more"
4265,Alice Blue Commodities,3.5,"FinTech , 501-1k Employees , 18 years old , Indore +18 more"
4266,Info Edge,4.0,"Internet , 5k-10k Employees , Public , 29 years old , Indore +59 more"
4267,Poly Medicure,3.7,"Medical Equipment , 1k-5k Employees , Public , 27 years old , Indore +29 more"
4268,Suzlon Group,4.2,"Power , 5k-10k Employees , Public , 29 years old , Indore +107 more"
4269,Romsons Group Of Industries,3.9,"Medical Equipment , 201-500 Employees , 72 years old , Indore +46 more"
4270,Bijak,3.6,"Internet , 51-200 Employees , Startup , 5 years old , Indore +10 more"
4271,Atlas Copco,4.3,"Industrial Machinery , 1k-5k Employees , Public , 151 years old , Indore +47 more"
4272,Alcon,3.7,"Medical Equipment , 1k-5k Employees , Public , 79 years old , Indore +36 more"
4273,Alfa Laval,3.8,"Industrial Machinery , 1k-5k Employees , Forbes Global 2000 , 141 years old , Indore +18 more"
4274,SAS,4.3,"IT Services & Consulting , 201-500 Employees , 48 years old , Indore +19 more"
4275,Indegene,3.6,"Analytics & KPO , 1k-5k Employees , 26 years old , Indore +22 more"
4276,Capgemini,3.8,"IT Services & Consulting , 1 Lakh+ Employees , Public , 57 years old , Indore +142 more"
4277,DeepOrion Technology Private Limited,4.9,"IT Services & Consulting , 51-200 Employees , 2 years old , Indore +3 more"
4278,Genpact,3.9,"IT Services & Consulting , 1 Lakh+ Employees , Public , 27 years old , Indore +112 more"
4279,SAP,4.3,"Software Product , 10k-50k Employees , Forbes Global 2000 , 52 years old , Indore +45 more"
4280,Shah Technical Consultants,3.7,"Telecom , 51-200 Employees , 15 years old , Indore +50 more"
4281,Aditya Infotech,4.2,"IT Services & Consulting , 501-1k Employees , 30 years old , Indore +36 more"
4282,Sagar Institute of Research & Technology,3.4,"Education & Training , 51-200 Employees , Indore +1 more"
4283,Curve Infotech,5.0,Indore
4284,Aurea Aviation,3.9,"11-50 Employees , Indore +1 more"
4285,Curve Indotech Software Soultions,4.0,"Software Product , Indore"
4286,S&B Automotive Engineering,3.0,"11-50 Employees (Global) , 19 years old , Indore"
4287,Asha Electronics,5.0,"51-200 Employees , Indore"
4288,S. K. Garg Advocate & Tax Consultant,5.0,Indore
4289,SR Digital TV & Broadband,4.0,Indore
4290,JDS Apparels,4.0,"201-500 Employees , Indore +3 more"
4291,Kusuma Pharma,4.2,Indore +4 more
4292,Cattle Remedies India,4.8,"51-200 Employees (Global) , Indore +5 more"
4293,Psyna Tex,1.0,Indore
4294,Munhet And Associates,4.0,Indore
4295,Triangle Tele Incorporations,1.0,Indore
4296,ACOEM Group,2.2,Indore +1 more
4297,Sigma Infrastructure,4.2,"Real Estate , Indore +2 more"
4298,Soft Decoder,4.1,Indore
4299,VCC Group,3.1,"1k-5k Employees (Global) , 9 years old , Indore +3 more"
4300,LN Consultancy,4.5,"51-200 Employees , Indore +4 more"
4301,Jubilant Retail,4.0,"1k-5k Employees (Global) , Indore +4 more"
4302,Syndicate Pharma,3.0,"11-50 Employees (Global) , Indore"
4303,Blue Star Infotech,4.2,"IT Services & Consulting , 5k-10k Employees , Public , 41 years old , Indore +9 more"
4304,Electronic Data Systems,5.0,"IT Services & Consulting , 1 Lakh+ Employees (Global) , 62 years old , Indore +4 more"
4305,Olympeo Infrastructure,4.0,"Financial Services , 51-200 Employees , 11 years old , Indore +3 more"
4306,Computer Consulting Operations Specialists,4.4,"IT Services & Consulting , 51-200 Employees , 39 years old , Indore +32 more"
4307,Brightpoint,3.7,"Retail , 1k-5k Employees (Global) , 29 years old , Indore +5 more"
4308,S.C.O.P.E.,4.0,"Financial Services , 1-10 Employees , Indore +5 more"
4309,Watermelon Management Services,4.1,"Recruitment , 501-1k Employees , 18 years old , Indore +14 more"
4310,Tulip Telecom,3.1,"Telecom , 1k-5k Employees , Public , 32 years old , Indore +18 more"
4311,IIPM,3.8,"Education & Training , 201-500 Employees , 51 years old , Indore +7 more"
4312,BCI,3.3,"501-1k Employees (Global) , Indore +10 more"
4313,Family Dental Clinic,5.0,"Healthcare , 1-10 Employees , Startup , 22 years old , Indore +2 more"
4314,Mexus Education,2.7,"Education & Training , 201-500 Employees , 16 years old , Indore +11 more"
4315,DONE by NONE,4.1,"Internet , 11-50 Employees (Global) , 13 years old , Indore +17 more"
4316,NJ India,3.8,"501-1k Employees , Indore +17 more"
4317,Maven Infotech,2.7,"IT Services & Consulting , 11-50 Employees , 16 years old , Indore +1 more"
4318,PE Electronics,1.7,"Consumer Electronics & Appliances , 201-500 Employees (Global) , 14 years old , Indore +17 more"
4319,SLK Techlabs,3.7,"IT Services & Consulting , 51-200 Employees (Global) , 14 years old , Indore +1 more"
4320,India Webportal,4.8,"Internet , 13 years old , Indore +2 more"
4321,Zolute Internet Solutions,3.0,"15 years old , Indore"
4322,Forbes Technosys,3.9,"IT Services & Consulting , 201-500 Employees , 31 years old , Indore +23 more"
4323,Oxfam,4.9,"Non-Profit , 51-200 Employees , Public , 20 years old , Indore +14 more"
4324,HGST,3.0,"IT Services & Consulting , 5k-10k Employees (Global) , 21 years old , Indore +4 more"
4325,Global Consumer Products,4.0,"FMCG , 51-200 Employees , 11 years old , Indore +34 more"
4326,Converge Info Services,4.0,"Financial Services , 9 years old , Indore"
4327,Incarnate Software Solutions,4.0,"Financial Services , Indore"
4328,Bulls Eye,3.2,"Financial Services , 51-200 Employees (Global) , 28 years old , Indore +7 more"
4329,Sai InfoSystem,3.7,"IT Services & Consulting , 1k-5k Employees , Indore +8 more"
4330,Alliance Francaise,4.0,"Education & Training , 11-50 Employees , Indore +5 more"
4331,Unique Solutions,4.0,"IT Services & Consulting , 51-200 Employees , 31 years old , Indore +12 more"
4332,Beta Technology,5.0,"IT Services & Consulting , 11-50 Employees , Indore"
4333,Oxford Policy Management,4.8,"Analytics & KPO , 201-500 Employees (Global) , 45 years old , Indore +4 more"
4334,French Connection,3.9,"Internet , 1k-5k Employees (Global) , Indore +7 more"
4335,Achievers,2.8,"201-500 Employees (Global) , 22 years old , Indore +5 more"
4336,Shreeji InfoTech,4.7,"IT Services & Consulting , 11-50 Employees , Indore +2 more"
4337,BCL Secure Premises,3.6,"Law Enforcement & Security , 5k-10k Employees (Global) , 19 years old , Indore +11 more"
4338,Zoom Developers,1.4,"1k-5k Employees (Global) , Indore +6 more"
4339,Digiclay Infotech,1.0,"11-50 Employees , Indore"
4340,Networth Stock Broking,4.8,"501-1k Employees (Global) , Indore +5 more"
4341,Khandelwal Kakani,4.0,"11-50 Employees (Global) , Indore +1 more"
4342,Vascular Concepts,4.5,"51-200 Employees , Indore +7 more"
4343,CH-Edgemakers Group Indore,5.0,"Education & Training , 201-500 Employees (Global) , Indore"
4344,Coromandel Agrico,3.7,"Agro Chemicals , 201-500 Employees , 56 years old , Indore +15 more"
4345,Unimark Remedies,3.2,"Pharma , 201-500 Employees , 42 years old , Indore +9 more"
4346,Communication Media Products,3.7,"51-200 Employees , Indore +1 more"
4347,Vijayshri Stationery Products,5.0,"11-50 Employees (Global) , Indore"
4348,South India Surgical,2.8,"501-1k Employees , Indore +4 more"
4349,Graffiti Designer Tiles,2.0,"51-200 Employees , Indore +6 more"
4350,Naargo Industries,4.8,"51-200 Employees , Indore +6 more"
4351,Dream world India,5.0,"11-50 Employees (Global) , Indore +3 more"
4352,Indore Infoline,4.5,"Internet , 11-50 Employees , Indore +2 more"
4353,Vishv Enterprise,2.0,"1k-5k Employees (Global) , Indore +3 more"
4354,Snowcem Paints,4.4,"Building Material , 201-500 Employees , 65 years old , Indore +27 more"
4355,Faircent.com,3.2,"Investment Banking / Venture Capital / Private Equity , 51-200 Employees , Startup , 11 years old , Indore +6 more"
4356,Stellar Organisation,3.4,"Marketing & Advertising , 201-500 Employees , 20 years old , Indore +2 more"
4357,Sedna Consulting Group,1.0,Indore
4358,Technologies33,2.8,"IT Services & Consulting , 10 years old , Indore +3 more"
4359,Sofmen,3.0,"IT Services & Consulting , 51-200 Employees (Global) , 22 years old , Indore"
4360,Velociter Solutions,3.6,"IT Services & Consulting , Indore +2 more"
4361,Randox Laboratories India Private Limited,4.2,"Medical Equipment , 51-200 Employees , 42 years old , Indore +13 more"
4362,Phonak,2.3,Indore +4 more
4363,MCD,4.1,"Government , 11-50 Employees (Global) , 28 years old , Indore +2 more"
4364,Associated Third Party Administrators,3.7,Indore
4365,Lee,3.6,"1k-5k Employees (Global) , Public , 135 years old , Indore +14 more"
4366,Syscon,4.4,"IT Services & Consulting , Indore +1 more"
4367,Genetco,3.7,"Facility Management Services , 1-10 Employees , 53 years old , Indore +7 more"
4368,Corner Stone Solution,4.0,"Financial Services , 14 years old , Indore +1 more"
4369,Kohinoor Speciality Foods,4.5,"201-500 Employees , 13 years old , Indore +10 more"
4370,GKC Projects,4.2,"Engineering & Construction , 501-1k Employees , 28 years old , Indore +26 more"
4371,Fusion Global Business Solutions,3.1,Indore
4372,Gojavas,3.7,"Logistics , 1k-5k Employees , Startup , 11 years old , Indore +41 more"
4373,Neomantec Solutions,4.1,Indore +1 more
4374,Keti Sangam Infrastructure,1.0,"Real Estate , Indore +1 more"
4375,CMM Infraprojects,3.6,"Engineering & Construction , 201-500 Employees , Public , Indore +5 more"
4376,VKS Projects,3.9,"Public , 26 years old , Indore +3 more"
4377,Aroma Enterprises,3.9,"51-200 Employees , Public , Indore +8 more"
4378,Kitchen Food,2.7,"11-50 Employees , Indore +3 more"
4379,Swift Security,4.5,"51-200 Employees , Indore +6 more"
4380,RE/MAX,3.3,"Real Estate , 51-200 Employees , 51 years old , Indore +12 more"
4381,IIPM,3.8,"Education & Training , 201-500 Employees , 51 years old , Indore +7 more"
4382,BCI,3.3,"501-1k Employees (Global) , Indore +10 more"
4383,S.C.O.P.E.,4.0,"Financial Services , 1-10 Employees , Indore +5 more"
4384,Zep Infratech,3.0,"Engineering & Construction , 51-200 Employees , Indore +2 more"
4385,Watermelon Management Services,4.1,"Recruitment , 501-1k Employees , 18 years old , Indore +14 more"
4386,Chanakya IAS Academy,3.2,"Education & Training , 11-50 Employees , 31 years old , Indore +17 more"
4387,Alliance Francaise,4.0,"Education & Training , 11-50 Employees , Indore +5 more"
4388,Unique Solutions,4.0,"IT Services & Consulting , 51-200 Employees , 31 years old , Indore +12 more"
4389,Beta Technology,5.0,"IT Services & Consulting , 11-50 Employees , Indore"
4390,Oxford Policy Management,4.8,"Analytics & KPO , 201-500 Employees (Global) , 45 years old , Indore +4 more"
4391,French Connection,3.9,"Internet , 1k-5k Employees (Global) , Indore +7 more"
4392,Achievers,2.8,"201-500 Employees (Global) , 22 years old , Indore +5 more"
4393,Shreeji InfoTech,4.7,"IT Services & Consulting , 11-50 Employees , Indore +2 more"
4394,BCL Secure Premises,3.6,"Law Enforcement & Security , 5k-10k Employees (Global) , 19 years old , Indore +11 more"
4395,Zoom Developers,1.4,"1k-5k Employees (Global) , Indore +6 more"
4396,Digiclay Infotech,1.0,"11-50 Employees , Indore"
4397,Networth Stock Broking,4.8,"501-1k Employees (Global) , Indore +5 more"
4398,Khandelwal Kakani,4.0,"11-50 Employees (Global) , Indore +1 more"
4399,Unimark Remedies,3.2,"Pharma , 201-500 Employees , 42 years old , Indore +9 more"
4400,Centurywells Roofing India,2.1,"501-1k Employees , Indore +6 more"
4401,Agrawal Associates,4.2,Indore +5 more
4402,Saksham Impex,3.5,"51-200 Employees , Indore +5 more"
4403,Narang Group,3.3,"Real Estate , 201-500 Employees , 22 years old , Indore +9 more"
4404,Sarthak Builders Developers,4.9,Indore +1 more
4405,RJP INFOTEK,4.4,"Education & Training , 11-50 Employees , 28 years old , Indore +1 more"
4406,Sanchi,2.3,"6 years old , Indore +2 more"
4407,Pest Mortem,4.9,"Facility Management Services , 51-200 Employees , 44 years old , kakinada +4 more"
4408,SHAPE INDIA,4.6,"Internet , Startup , 9 years old , Pune +10 more"
4409,D M Engineering,3.1,Kolkata +2 more
4410,Merchant Group,4.0,Indore
4411,Ramesh Textiles,3.2,"11-50 Employees , Jaipur +1 more"
