,company_name,company_rating,other_data
1056,ATUL MOTORS,3.7,"Automobile , 501-1k Employees , 24 years old , Ahmedabad +5 more"
1057,Ashima Dyecot,4.6,"29 years old , Ahmedabad"
1058,SMPS Consultants,4.1,Ahmedabad +4 more
1059,Inferenz Tech,4.2,"IT Services & Consulting , 51-200 Employees , 5 years old , Ahmedabad +1 more"
1060,HOPS Healthcare,3.1,Ahmedabad
1061,KONZE ENTERPRISES,3.5,"IT Services & Consulting , 51-200 Employees , 6 years old , Ahmedabad +1 more"
1062,AECOM,4.3,"Engineering & Construction , 1k-5k Employees , 34 years old , Ahmedabad +105 more"
1063,Nilkamal,3.9,"Furniture & Furnishing , 1k-5k Employees , Public , 43 years old , Ahmedabad +95 more"
1064,Dhani Loans and Services,3.9,"NBFC , 1k-5k Employees , Ahmedabad +179 more"
1065,Edutest Solutions,4.8,Ahmedabad +7 more
1066,Integrated Resources,3.1,"Recruitment , 51-200 Employees , 28 years old , Ahmedabad +5 more"
1067,GSH Group,4.2,"Facility Management Services , 501-1k Employees , 129 years old , Ahmedabad +32 more"
1068,Milestone India Digital Services,4.4,"51-200 Employees , Ahmedabad +2 more"
1069,Hmsu Rollers India,3.7,"201-500 Employees , Ahmedabad +4 more"
1070,VRL Logistics,4.0,"Logistics , 10k-50k Employees , Public , 41 years old , Ahmedabad +88 more"
1071,Damson Technology,3.5,"IT Services & Consulting , 51-200 Employees , Ahmedabad"
1072,Indo German Tool Room,4.0,"Government , 51-200 Employees , 29 years old , Ahmedabad +15 more"
1073,Accuprec Research Labs,3.6,"Clinical Research , 11-50 Employees , 12 years old , Ahmedabad +1 more"
1074,iFour Technolab,3.3,"51-200 Employees , Ahmedabad"
1075,Cavitak Marketing,4.6,"Marketing & Advertising , 201-500 Employees , 38 years old , Ahmedabad +2 more"
1076,Coca-Cola Company,4.3,"Beverage , 5k-10k Employees , Forbes Global 2000 , 138 years old , Ahmedabad +163 more"
1077,Vedang Cellular Services,4.0,"Telecom , 1k-5k Employees , 14 years old , Ahmedabad +57 more"
1078,Jaquar,4.1,"Building Material , 10k-50k Employees , 64 years old , Ahmedabad +85 more"
1079,Polycab Wires,4.1,"Electrical Equipment , 1k-5k Employees , Fortune India 500 , 28 years old , Ahmedabad +123 more"
1080,Hmsu Rollers India,3.7,"201-500 Employees , Ahmedabad +4 more"
1081,Damson Technology,3.5,"IT Services & Consulting , 51-200 Employees , Ahmedabad"
1082,VRL Logistics,4.0,"Logistics , 10k-50k Employees , Public , 41 years old , Ahmedabad +88 more"
1083,Milestone India Digital Services,4.4,"51-200 Employees , Ahmedabad +2 more"
1084,GSH Group,4.2,"Facility Management Services , 501-1k Employees , 129 years old , Ahmedabad +32 more"
1085,Edutest Solutions,4.8,Ahmedabad +7 more
1086,Integrated Resources,3.1,"Recruitment , 51-200 Employees , 28 years old , Ahmedabad +5 more"
1087,Dhani Loans and Services,3.9,"NBFC , 1k-5k Employees , Ahmedabad +179 more"
1088,Accuprec Research Labs,3.6,"Clinical Research , 11-50 Employees , 12 years old , Ahmedabad +1 more"
1089,Indo German Tool Room,4.0,"Government , 51-200 Employees , 29 years old , Ahmedabad +15 more"
1090,iFour Technolab,3.3,"51-200 Employees , Ahmedabad"
1091,Cavitak Marketing,4.6,"Marketing & Advertising , 201-500 Employees , 38 years old , Ahmedabad +2 more"
1092,Suryam Developers,3.4,Ahmedabad
1093,Aarkay Food Products,4.6,"Financial Services , 51-200 Employees , Ahmedabad +1 more"
1094,Novotel Hotels,4.5,"Hospitality , 1k-5k Employees , 57 years old , Ahmedabad +29 more"
1095,café Coffee day,4.0,"Hospitality , 1k-5k Employees , 28 years old , Ahmedabad +93 more"
1096,Fero.Ai,4.1,"Software Product , 51-200 Employees , 6 years old , Ahmedabad +1 more"
1097,Adecco Group,3.8,"Recruitment , 1k-5k Employees , Forbes Global 2000 , 25 years old , Ahmedabad +125 more"
1098,Nuvoco Vistas,4.2,"Building Material , 1k-5k Employees , Fortune India 500 , 25 years old , Ahmedabad +139 more"
1099,Meghmani Group,3.4,Ahmedabad +8 more
1100,Cyber Info Electronic Security System,3.0,"51-200 Employees , Ahmedabad +2 more"
1101,Rohan Dyes & Intermediates,3.1,"Chemicals , 501-1k Employees , 36 years old , Ahmedabad +4 more"
1102,Belfrost International,3.4,Ahmedabad
1103,Chevrox Constructions,4.1,"201-500 Employees , Ahmedabad +10 more"
1104,Tea Post,4.5,"Beverage , 501-1k Employees (Global) , 11 years old , Ahmedabad +7 more"
1105,Virtual Building Studios,3.9,"IT Services & Consulting , 51-200 Employees , 9 years old , Ahmedabad +2 more"
1106,Apollo Tyres,4.1,"Auto Components , 5k-10k Employees , Public , 52 years old , Ahmedabad +152 more"
1107,Techno Industries,3.6,"Industrial Machinery , 501-1k Employees (Global) , 39 years old , Ahmedabad +6 more"
1108,Prasad Group,4.0,"Industrial Automation , 501-1k Employees , 40 years old , Ahmedabad +11 more"
1109,Meghmani Lifesciences,4.4,Ahmedabad +12 more
1110,NewsReach,3.7,"Internet , 11-50 Employees , Startup , 6 years old , Ahmedabad"
1111,Cummins,4.4,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 105 years old , Ahmedabad +86 more"
1112,Multispan Control Instrument,4.3,"Semiconductors , 51-200 Employees , 38 years old , Ahmedabad +3 more"
1113,Edelweiss Tokio Life Insurance,3.8,"Insurance , 1k-5k Employees , 13 years old , Ahmedabad +115 more"
1114,Pharmazone,3.9,Ahmedabad +3 more
1115,Dr. Reddy's,4.2,"Pharma , 10k-50k Employees , Public , 40 years old , Ahmedabad +165 more"
1116,U R Rao Satellite Centre,4.5,Ahmedabad +17 more
1117,Adler Talent Solutions,3.5,"11-50 Employees (Global) , 11 years old , Ahmedabad +6 more"
1118,Suzlon Group,4.2,"Power , 5k-10k Employees , Public , 29 years old , Ahmedabad +107 more"
1119,Tata Communications,4.1,"Telecom , 5k-10k Employees , Public , 38 years old , Ahmedabad +86 more"
1120,ezDI,4.0,"501-1k Employees (Global) , 20 years old , Ahmedabad +4 more"
1121,Planet Health,3.2,"Fitness & Wellness , 201-500 Employees , 23 years old , Ahmedabad"
1122,Jasubhai Engineering,4.0,"Engineering & Construction , 51-200 Employees , 57 years old , Ahmedabad +12 more"
1123,Wishtree Technologies,4.0,"IT Services & Consulting , 51-200 Employees , 14 years old , Ahmedabad +1 more"
1124,Siyana Info Solutions,2.9,"Software Product , 51-200 Employees , 9 years old , Ahmedabad +1 more"
1125,ATE Group,4.3,"Industrial Machinery , 501-1k Employees (Global) , 85 years old , Ahmedabad +4 more"
1126,Flamingo Transworld,4.4,"Travel & Tourism , 11-50 Employees , 28 years old , Ahmedabad +1 more"
1127,Synchron Global One Source,4.8,"Semiconductors , 51-200 Employees , Ahmedabad"
1128,CMARIX TechnoLabs,4.2,"IT Services & Consulting , 51-200 Employees , 15 years old , Ahmedabad"
1129,Browseinfo,5.0,"IT Services & Consulting , 51-200 Employees , 12 years old , Ahmedabad +1 more"
1130,Digital Exim,4.7,"1-10 Employees , Ahmedabad +1 more"
1131,Senores Pharmaceuticals,4.8,"Pharma , 11-50 Employees , 7 years old , Ahmedabad"
1132,Synergy Techno Solutions Private Limited,4.9,"Engineering & Construction , 11-50 Employees , 18 years old , Ahmedabad +1 more"
1133,MSBC SOLUTIONS (INDIA),3.1,"51-200 Employees , Ahmedabad"
1134,myGate,3.3,"Law Enforcement & Security , 1k-5k Employees , Startup , 8 years old , Ahmedabad +18 more"
1135,Iksula,3.8,"IT Services & Consulting , 501-1k Employees , 17 years old , Ahmedabad +107 more"
1136,Silicon IT Hub,3.5,"IT Services & Consulting , 51-200 Employees , 22 years old , Ahmedabad"
1137,Mas Callnet,3.8,"BPO , 51-200 Employees , 34 years old , Ahmedabad +12 more"
1138,Mazda Consultancy Services,4.1,"51-200 Employees , Ahmedabad +1 more"
1139,Nippon Konpo,4.1,"Logistics , 51-200 Employees , 13 years old , Ahmedabad +12 more"
1140,MSBC SOLUTIONS (INDIA),3.1,"51-200 Employees , Ahmedabad"
1141,Karur Vysya Bank,3.7,"Banking , 5k-10k Employees , Public , 108 years old , Ahmedabad +139 more"
1142,ABC,4.0,"Broadcasting , 1k-5k Employees (Global) , Public , 81 years old , Ahmedabad +103 more"
1143,ACC,4.0,"Building Material , 5k-10k Employees , Public , 88 years old , Ahmedabad +218 more"
1144,Mitsubishi Electric,4.2,"Electronics Manufacturing , 501-1k Employees , Forbes Global 2000 , 103 years old , Ahmedabad +41 more"
1145,Miraclus Orthotech,2.7,"Medical Equipment , 201-500 Employees , 13 years old , Ahmedabad +6 more"
1146,Fino Payments Bank,4.0,"Banking , 1k-5k Employees , 7 years old , Ahmedabad +218 more"
1147,Takenaka,4.1,"Architecture & Interior Design , 201-500 Employees , 87 years old , Ahmedabad +12 more"
1148,Neo Sense Vector Technology Private Limited,4.4,"Healthcare , 51-200 Employees , 7 years old , Ahmedabad"
1149,Tenneco,3.8,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 84 years old , Ahmedabad +35 more"
1150,Q Academy,4.7,"11-50 Employees , 9 years old , Ahmedabad +10 more"
1151,Checkmate Services,4.3,"Facility Management Services , 10k-50k Employees , 32 years old , Ahmedabad +54 more"
1152,PixelQue Software,3.7,"Software Product , 11-50 Employees , Ahmedabad +1 more"
1153,Ashirvad Pipes,4.1,"Building Material , 1k-5k Employees , 49 years old , Ahmedabad +84 more"
1154,Sandesh,3.3,"Printing & Publishing , 1k-5k Employees , Public , 101 years old , Ahmedabad +8 more"
1155,Parle Products,4.0,"Food Processing , 1k-5k Employees , 95 years old , Ahmedabad +187 more"
1156,National Bulk Handling Corporation,4.0,"Agriculture , 1k-5k Employees , 21 years old , Ahmedabad +66 more"
1157,Mazda Consultancy Services,4.1,"51-200 Employees , Ahmedabad +1 more"
1158,Nippon Konpo,4.1,"Logistics , 51-200 Employees , 13 years old , Ahmedabad +12 more"
1159,Mas Callnet,3.8,"BPO , 51-200 Employees , 34 years old , Ahmedabad +12 more"
1160,JSIW Infrastructure,4.1,"Oil & Gas , 501-1k Employees , 48 years old , Ahmedabad +12 more"
1161,Neo Sense Vector Technology Private Limited,4.4,"Healthcare , 51-200 Employees , 7 years old , Ahmedabad"
1162,Checkmate Services,4.3,"Facility Management Services , 10k-50k Employees , 32 years old , Ahmedabad +54 more"
1163,Ola Cabs,3.5,"Internet , 1k-5k Employees , Indian Unicorn , 14 years old , Ahmedabad +97 more"
1164,Rjp Infrastructure,3.9,"Real Estate , 51-200 Employees , 31 years old , Ahmedabad +4 more"
1165,Kirloskar Brothers,4.1,"Industrial Machinery , 1k-5k Employees , Public , 136 years old , Ahmedabad +57 more"
1166,Burger King,4.0,"Hospitality , 5k-10k Employees , 10 years old , Ahmedabad +96 more"
1167,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Ahmedabad +120 more"
1168,Karur Vysya Bank,3.7,"Banking , 5k-10k Employees , Public , 108 years old , Ahmedabad +139 more"
1169,Sahajanand Laser Technology,3.7,"Industrial Machinery , 501-1k Employees , Public , 35 years old , Ahmedabad +19 more"
1170,Marelli Motherson Automotive Lighting,3.9,"11-50 Employees , Ahmedabad +11 more"
1171,Navneet Education,3.9,"Printing & Publishing , 501-1k Employees , Public , 65 years old , Ahmedabad +28 more"
1172,Archon Powerinfra India,3.4,"51-200 Employees , Ahmedabad +6 more"
1173,Knight Frank,4.2,"Real Estate , 501-1k Employees , 128 years old , Ahmedabad +42 more"
1174,Miraclus Orthotech,2.7,"Medical Equipment , 201-500 Employees , 13 years old , Ahmedabad +6 more"
1175,Enbee Education Center,3.8,"Education & Training , 27 years old , Ahmedabad +8 more"
1176,PharmEasy,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Ahmedabad +56 more"
1177,Kashiv Biosciences,3.8,Ahmedabad
1178,Hero FinCorp,4.2,"NBFC , 1k-5k Employees , 33 years old , Ahmedabad +321 more"
1179,Panasonic Life Solutions India,4.1,"Consumer Electronics & Appliances , 10k-50k Employees , 52 years old , Ahmedabad +110 more"
1180,Enbee Education Center,3.8,"Education & Training , 27 years old , Ahmedabad +8 more"
1181,Hero FinCorp,4.2,"NBFC , 1k-5k Employees , 33 years old , Ahmedabad +321 more"
1182,PharmEasy,3.7,"Internet , 1k-5k Employees , Indian Unicorn , 9 years old , Ahmedabad +56 more"
1183,Knight Frank,4.2,"Real Estate , 501-1k Employees , 128 years old , Ahmedabad +42 more"
1184,Mahindra Logistics,4.1,"Logistics , 1k-5k Employees , Public , 24 years old , Ahmedabad +133 more"
1185,De Soto Technologies,3.3,Ahmedabad +1 more
1186,Yamir Packaging,4.1,"11-50 Employees , Ahmedabad +2 more"
1187,Motherson Sumi Wiring,4.0,"Building Material , Fortune India 500 , Ahmedabad +22 more"
1188,Hilti,3.7,"Industrial Machinery , 501-1k Employees , 83 years old , Ahmedabad +36 more"
1189,Atharva System,3.8,"IT Services & Consulting , 51-200 Employees , 11 years old , Ahmedabad"
1190,Vasa Pharmachem,4.1,"51-200 Employees , Ahmedabad +2 more"
1191,Conneqt Business Solutions,3.7,"BPO , 10k-50k Employees , 22 years old , Ahmedabad +224 more"
1192,BVG India,4.0,"Facility Management Services , 50k-1 Lakh Employees , 27 years old , Ahmedabad +92 more"
1193,HCLTech,3.7,"IT Services & Consulting , 1 Lakh+ Employees , Public , 33 years old , Ahmedabad +184 more"
1194,Sony,4.3,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 30 years old , Ahmedabad +122 more"
1195,Ecolibrium Energy,4.7,"Power , 11-50 Employees , 16 years old , Ahmedabad +5 more"
1196,First Flight Couriers,4.2,"Logistics , 1k-5k Employees , 36 years old , Ahmedabad +68 more"
1197,DigiCall Teleservices,4.0,"Telecom , 501-1k Employees , 29 years old , Ahmedabad +13 more"
1198,Opulence Business Solutions,2.6,"Analytics & KPO , 11-50 Employees , 16 years old , Ahmedabad +1 more"
1199,Aglowid IT Solutions,4.9,"IT Services & Consulting , 11-50 Employees , Startup , 6 years old , Ahmedabad"
1200,Sparks To Ideas,4.6,"IT Services & Consulting , 11-50 Employees , 8 years old , Ahmedabad"
1201,Ibaset India Software,2.8,"Software Product , 51-200 Employees , 10 years old , Ahmedabad"
1202,Pharmatech Process Equipments,1.9,"Industrial Machinery , 51-200 Employees , Ahmedabad"
1203,Opulence Business Solutions,2.6,"Analytics & KPO , 11-50 Employees , 16 years old , Ahmedabad +1 more"
1204,Ms Khurana Engineering,3.9,"501-1k Employees , 26 years old , Ahmedabad +4 more"
1205,H B Kapadia New High School,4.5,"Education & Training , 11-50 Employees (Global) , 68 years old , Ahmedabad +1 more"
1206,Aglowid IT Solutions,4.9,"IT Services & Consulting , 11-50 Employees , Startup , 6 years old , Ahmedabad"
1207,Vsd Technologies,4.3,"IT Services & Consulting , 11-50 Employees (Global) , 11 years old , Ahmedabad +1 more"
1208,Shukla Information Solutions,3.4,"11-50 Employees , Ahmedabad +1 more"
1209,Espee Group,4.4,"Pharma , 11-50 Employees , 39 years old , Ahmedabad"
1210,Zobi Web Solutions,3.6,"IT Services & Consulting , 11-50 Employees , 9 years old , Ahmedabad"
1211,A Innovative Food Products,3.6,"51-200 Employees , Ahmedabad +2 more"
1212,Medi Assist India,3.8,"Insurance , 5k-10k Employees , 24 years old , Ahmedabad +54 more"
1213,Nexion International,4.2,"201-500 Employees , Ahmedabad +9 more"
1214,KanhaSoft,4.1,Ahmedabad
1215,ISS SDB Security Services,4.4,"Facility Management Services , 1k-5k Employees , 14 years old , Ahmedabad +45 more"
1216,Pace Setters Business Solutions,3.4,"BPO , 201-500 Employees , 18 years old , Ahmedabad +20 more"
1217,Supernova Engineers,4.1,"Industrial Machinery , 501-1k Employees , Ahmedabad +4 more"
1218,SMCC Construction India,4.1,"Engineering & Construction , 51-200 Employees , 28 years old , Ahmedabad +13 more"
1219,Crompton Greaves Consumer Electricals,3.8,"Consumer Electronics & Appliances , 1k-5k Employees , Ahmedabad +75 more"
1220,Aditya Birla Capital,4.0,"Financial Services , 10k-50k Employees , Public , 7 years old , Ahmedabad +192 more"
1221,Adient,3.9,"Auto Components , 501-1k Employees , Forbes Global 2000 , 28 years old , Ahmedabad +13 more"
1222,GlobeGround India,4.1,"Aviation , 51-200 Employees , 25 years old , Ahmedabad +9 more"
1223,Bhanwar Rathore Design Studio,3.7,"Education & Training , 11-50 Employees , Ahmedabad +16 more"
1224,Reliance Trends,4.4,"Retail , 1 Lakh+ Employees , Conglomerate , 18 years old , Ahmedabad +339 more"
1225,DevX,3.4,"11-50 Employees , Ahmedabad +2 more"
1226,Silicon Signals,5.0,"Software Product , 11-50 Employees , Startup , 3 years old , Ahmedabad"
1227,Aavatto,4.9,"Software Product , 11-50 Employees , Startup , 3 years old , Ahmedabad"
1228,Acty System India,3.0,"IT Services & Consulting , 11-50 Employees , 21 years old , Ahmedabad +5 more"
1229,VE Commercial Vehicles,4.1,"Automobile , 1k-5k Employees , 16 years old , Ahmedabad +128 more"
1230,Recruit Kings,4.7,"5 years old , Ahmedabad"
1231,Nippon Paint India,4.1,"Chemicals , 1k-5k Employees , Forbes Global 2000 , 143 years old , Ahmedabad +122 more"
1232,TCI Express,3.9,"Logistics , 1k-5k Employees , Public , 28 years old , Ahmedabad +69 more"
1233,Schneider Electric,4.2,"Industrial Automation , 10k-50k Employees , Forbes Global 2000 , 25 years old , Ahmedabad +115 more"
1234,MA Extrusion India,4.5,"51-200 Employees (Global) , 11 years old , Ahmedabad +3 more"
1235,Biztech Consultancy,4.4,"IT Services & Consulting , 201-500 Employees , 18 years old , Ahmedabad +1 more"
1236,Raajratna Ventures,3.5,"51-200 Employees , Ahmedabad"
1237,ZealousWeb,3.8,"IT Services & Consulting , 11-50 Employees , 21 years old , Ahmedabad"
1238,Yusen Logistics,4.2,"Logistics , 501-1k Employees , 69 years old , Ahmedabad +29 more"
1239,Oriental Consultants,4.3,"Management Consulting , 51-200 Employees , 27 years old , Ahmedabad +18 more"
1240,Everest Instruments,3.5,"Industrial Machinery , 51-200 Employees , 25 years old , Ahmedabad +12 more"
1241,Infomatic Solutions,3.9,"BPO , 51-200 Employees , MNC , 14 years old , Ahmedabad +2 more"
1242,Unique Mercantile India,3.4,"Real Estate , 201-500 Employees , 28 years old , Ahmedabad +14 more"
1243,Sark Epc Projects,4.7,"13 years old , Ahmedabad +1 more"
1244,Imeg Engineering India,4.0,"Design , 51-200 Employees , 69 years old , Ahmedabad +3 more"
1245,Adopt Nettech,3.4,"Hardware & Networking , Ahmedabad +1 more"
1246,Jade Blue Lifestyle,3.8,"Retail , 1k-5k Employees , Public , 29 years old , Ahmedabad +12 more"
1247,Trio Elevators,4.5,"Industrial Automation , 51-200 Employees , Ahmedabad +6 more"
1248,Citrusbug Technolabs,4.6,Ahmedabad
1249,Unicorn Infosolutions,3.6,"Retail , 201-500 Employees , 22 years old , Ahmedabad +16 more"
1250,HDFC Credila Financial Services,3.9,"Financial Services , 501-1k Employees , 18 years old , Ahmedabad +28 more"
1251,Star Union Dai-ichi Life Insurance,3.9,"Insurance , 1k-5k Employees , 15 years old , Ahmedabad +231 more"
1252,Astron Packaging,4.1,"Packaging , 201-500 Employees , Ahmedabad +1 more"
1253,SBI General Insurance,3.8,"Insurance , 5k-10k Employees , 15 years old , Ahmedabad +212 more"
1254,PepsiCo,4.2,"Food Processing , 1 Lakh+ Employees , Public , 59 years old , Ahmedabad +224 more"
1255,Shubham Extrusion Technik,3.7,"Industrial Machinery , 11-50 Employees , 27 years old , Ahmedabad +1 more"
1256,Cubit Health Care,3.7,"51-200 Employees , 22 years old , Ahmedabad +2 more"
1257,Cinépolis,4.1,"Media & Entertainment , 1k-5k Employees , 53 years old , Ahmedabad +53 more"
1258,Fabindia,4.0,"Fashion & Textile , 1k-5k Employees , 66 years old , Ahmedabad +79 more"
1259,CB Doctor Ventilators,2.4,"51-200 Employees , Ahmedabad"
1260,Tasmed,3.8,"Pharma , 501-1k Employees , 31 years old , Ahmedabad +26 more"
1261,KEC International,4.1,"Engineering & Construction , 5k-10k Employees , Public , 79 years old , Ahmedabad +261 more"
1262,Fabindia,4.0,"Fashion & Textile , 1k-5k Employees , 66 years old , Ahmedabad +79 more"
1263,Johnson Lifts,4.0,"Industrial Machinery , 5k-10k Employees , 43 years old , Ahmedabad +67 more"
1264,ICICI Prudential Mutual Fund,3.8,"Financial Services , 1k-5k Employees , 31 years old , Ahmedabad +131 more"
1265,Ktf Fashion,4.3,"Fashion & Textile , 16 years old , Ahmedabad"
1266,Swan Energy,3.8,"Fashion & Textile , 201-500 Employees , Public , 115 years old , Ahmedabad +2 more"
1267,Randstad,3.9,"Recruitment , 5k-10k Employees , Conglomerate , 32 years old , Ahmedabad +264 more"
1268,Alakmalak Technologies,4.5,"IT Services & Consulting , 11-50 Employees , 18 years old , Ahmedabad"
1269,Concept Infoway,4.4,"51-200 Employees , Ahmedabad"
1270,Indusa Infotech Services,3.9,"IT Services & Consulting , 501-1k Employees (Global) , 23 years old , Ahmedabad +1 more"
1271,Cybercom Creation,3.8,"IT Services & Consulting , 51-200 Employees , 25 years old , Ahmedabad"
1272,Action-Edge Knowledge Services,3.7,"Analytics & KPO , Ahmedabad"
1273,Gujarat University,4.3,"501-1k Employees , Ahmedabad +1 more"
1274,Oerlikon Graziano Transmission,4.1,"Industrial Machinery , 1k-5k Employees , 118 years old , Ahmedabad +10 more"
1275,Venus Infrastructure & Developers,2.9,"Real Estate , 51-200 Employees , 22 years old , Ahmedabad"
1276,Yizumi Precision Machinery (India),3.5,"Industrial Machinery , 51-200 Employees , Ahmedabad +3 more"
1277,Filter Concept Inc.,3.1,"51-200 Employees , 22 years old , Ahmedabad +2 more"
1278,Ball Aerocan,4.7,"11-50 Employees , Ahmedabad +1 more"
1279,Leistung Engineering,3.6,"51-200 Employees , Ahmedabad"
1280,Azine Technologies,3.2,"IT Services & Consulting , 11-50 Employees , Ahmedabad +2 more"
1281,Zuru Tech,4.1,"IT Services & Consulting , 51-200 Employees , Ahmedabad +1 more"
1282,CU Rise Analytics,4.0,Ahmedabad +2 more
1283,OTFCoder,4.8,"IT Services & Consulting , 11-50 Employees , 7 years old , Ahmedabad"
1284,KANODA ENERGY SYSTEMS,4.5,"51-200 Employees , Ahmedabad"
1285,Vijay M Mistry Construction,4.2,"51-200 Employees , Ahmedabad +8 more"
1286,Shaip,3.5,Ahmedabad
1287,Parekh Integrated Services,4.1,"Logistics , 1k-5k Employees , 43 years old , Ahmedabad +68 more"
1288,Raajratna Metal Industries,4.5,"Metals & Mining , 501-1k Employees , 34 years old , Ahmedabad +4 more"
1289,Indian Railways,4.2,"Railways , 1 Lakh+ Employees , Central , 171 years old , Ahmedabad +209 more"
1290,Clarion Technologies,3.7,"IT Services & Consulting , 501-1k Employees , 24 years old , Ahmedabad +3 more"
1291,Prathama Blood Centre,4.7,"11-50 Employees , Ahmedabad +3 more"
1292,Sulekha.com,4.2,"Internet , 1k-5k Employees , 17 years old , Ahmedabad +19 more"
1293,Contrado Imaging,3.3,"Printing & Publishing , 51-200 Employees (Global) , 21 years old , Ahmedabad"
1294,TTK Prestige,4.0,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 69 years old , Ahmedabad +71 more"
1295,Welspun World,3.8,"Building Material , 1k-5k Employees , Public , 39 years old , Ahmedabad +46 more"
1296,Guala Closures,3.5,"Packaging , 201-500 Employees , 70 years old , Ahmedabad +8 more"
1297,Shubham Housing Development Finance,4.0,"NBFC , 1k-5k Employees , 14 years old , Ahmedabad +114 more"
1298,Msp It Concepts,3.7,"12 years old , Ahmedabad +1 more"
1299,Theka Coffee,3.5,Ahmedabad
1300,Allied Digital Services,3.5,"IT Services & Consulting , 1k-5k Employees , Public , 29 years old , Ahmedabad +47 more"
1301,InheritX Solutions,4.1,"IT Services & Consulting , 11-50 Employees , 13 years old , Ahmedabad"
1302,Krishna Ishizaki Auto,4.1,"Automobile , 51-200 Employees , 15 years old , Ahmedabad +7 more"
1303,Sigma Solve,2.2,"IT Services & Consulting , 201-500 Employees , 14 years old , Ahmedabad +1 more"
1304,Sobha,4.0,"Real Estate , 1k-5k Employees , Public , 29 years old , Ahmedabad +35 more"
1305,Assystem,3.8,"1k-5k Employees , 30 years old , Ahmedabad +52 more"
1306,HKRP Innovations,3.5,Ahmedabad +1 more
1307,GETRAG,4.7,Ahmedabad +2 more
1308,JNS Instruments,3.9,"Industrial Machinery , 501-1k Employees , Public , 23 years old , Ahmedabad +19 more"
1309,Navratna Organisers & Developers,3.5,"51-200 Employees , Ahmedabad"
1310,TechBlocks,3.3,"IT Services & Consulting , 51-200 Employees (Global) , 17 years old , Ahmedabad +2 more"
1311,Westside,4.2,"Fashion & Textile , 5k-10k Employees , 26 years old , Ahmedabad +97 more"
1312,Lemon Tree Hotels,4.2,"Hospitality , 5k-10k Employees , Public , 22 years old , Ahmedabad +66 more"
1313,Piccolo Mosaic,3.9,"Fashion & Textile , 201-500 Employees , 24 years old , Ahmedabad +6 more"
1314,Avantika Medex,4.3,Ahmedabad
1315,Indian Institute of Management,3.9,"Education & Training , 51-200 Employees , Ahmedabad +20 more"
1316,Shree Rama Multi-Tech,3.5,"Petrochemicals , 501-1k Employees , Public , 37 years old , Ahmedabad +5 more"
1317,Chem Process Systems,3.4,"Industrial Machinery , 201-500 Employees , 24 years old , Ahmedabad +2 more"
1318,Roquette Riddhi Siddhi,3.9,"1k-5k Employees , 91 years old , Ahmedabad +18 more"
1319,Evince Development,4.0,"IT Services & Consulting , 51-200 Employees , 12 years old , Ahmedabad"
1320,Tanishq,4.5,"Jewellery , 5k-10k Employees , 30 years old , Ahmedabad +192 more"
1321,Bharti AXA Life Insurance,3.9,"Insurance , 1k-5k Employees , 18 years old , Ahmedabad +217 more"
1322,Bharat Sanchar Nigam,4.0,"Telecom , 50k-1 Lakh Employees , Central , 24 years old , Ahmedabad +210 more"
1323,Kaizen IT Services,4.4,"IT Services & Consulting , 1k-5k Employees , 25 years old , Ahmedabad +77 more"
1324,Aditya Birla Group,4.1,"Building Material , 1 Lakh+ Employees , Conglomerate , 167 years old , Ahmedabad +222 more"
1325,Amazon Transportation Services,4.1,"Logistics , 1k-5k Employees , 12 years old , Ahmedabad +131 more"
1326,Caparo Engineering India,4.0,"Auto Components , 51-200 Employees , 56 years old , Ahmedabad +33 more"
1327,Patel Infrastructure,4.0,"Engineering & Construction , 201-500 Employees , 52 years old , Ahmedabad +45 more"
1328,Control Print,3.9,"Consumer Electronics & Appliances , 501-1k Employees , Public , 33 years old , Ahmedabad +25 more"
1329,Hanon Systems,4.2,"Auto Components , 501-1k Employees , 38 years old , Ahmedabad +19 more"
1330,Redbricks Education Foundation,4.2,"51-200 Employees , Ahmedabad +2 more"
1331,Quarec Resources,4.2,"Recruitment , 1-10 Employees , 6 years old , Ahmedabad +2 more"
1332,Bombay Softwares,4.8,"IT Services & Consulting , 51-200 Employees , 6 years old , Ahmedabad +3 more"
1333,Rhythm Infrastructure,3.9,"Real Estate , 51-200 Employees , 22 years old , Ahmedabad +4 more"
1334,BHAGWATI SPHEROCAST,4.0,"51-200 Employees , Ahmedabad"
1335,Aprica Healthcare,4.2,"51-200 Employees , 8 years old , Ahmedabad +7 more"
1336,Knack Packaging,3.4,"Packaging , 51-200 Employees , 31 years old , Ahmedabad +1 more"
1337,Lonsen Kiri Chemical Industries,4.1,"Chemicals , 201-500 Employees , 26 years old , Ahmedabad +3 more"
1338,Chhajed Foods,3.5,"Food Processing , 51-200 Employees , 45 years old , Ahmedabad +4 more"
1339,Mahindra Rural Housing Finance,4.1,"NBFC , 10k-50k Employees , Public , 17 years old , Ahmedabad +415 more"
1340,Stellans Technosoft,4.0,Ahmedabad
