,company_name,company_rating,other_data
1116,Tanishq,4.5,"Jewellery , 5k-10k Employees , 30 years old , Jaipur +192 more"
1117,Aditya Birla Finance,3.9,"NBFC , 1k-5k Employees , 12 years old , Jaipur +152 more"
1118,Vertiv,4.0,"IT Services & Consulting , 51-200 Employees (Global) , Startup , 8 years old , Jaipur +47 more"
1119,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Jaipur +146 more"
1120,Vistaar Finance,4.2,"NBFC , 1k-5k Employees , 14 years old , Jaipur +163 more"
1121,iNurture Education Solutions,2.6,"EdTech , 501-1k Employees , 19 years old , Jaipur +37 more"
1122,Teoler High School,3.8,"Education & Training , 51-200 Employees , Jaipur"
1123,DHL Express,4.1,"Logistics , 1k-5k Employees , Conglomerate , 45 years old , Jaipur +84 more"
1124,Vidal Health Insurance,4.0,"Insurance , 201-500 Employees , Jaipur +27 more"
1125,Creambell,4.1,"Food Processing , 51-200 Employees , 33 years old , Jaipur +86 more"
1126,IIFL Home Finance,4.0,Jaipur +149 more
1127,Manu Yantralaya,4.5,"29 years old , Jaipur"
1128,Vastu Housing Finance,4.4,"NBFC , 1k-5k Employees , 9 years old , Jaipur +119 more"
1129,Ihg Group,4.0,"Hospitality , 1k-5k Employees , 21 years old , Jaipur +40 more"
1130,Bhanwariya Infra Projects,3.6,"51-200 Employees , Jaipur +5 more"
1131,LTC Commercial Company,3.8,"51-200 Employees , 32 years old , Jaipur +10 more"
1132,Potaliya Enterprises,4.1,Jaipur +10 more
1133,Sumedha Softech,3.2,"11-50 Employees , 13 years old , Jaipur"
1134,Hi Tech Informatics,3.8,"IT Services & Consulting , 501-1k Employees (Global) , 34 years old , Jaipur +44 more"
1135,Dhanuka Laboratories,4.1,"Pharma , 201-500 Employees , Jaipur +6 more"
1136,Meesho,3.7,"Internet , 5k-10k Employees , Indian Unicorn , 9 years old , Jaipur +99 more"
1137,Corient Business Solutions,3.2,"Accounting & Auditing , 201-500 Employees , 12 years old , Jaipur +6 more"
1138,Radon,3.4,"Furniture & Furnishing , 201-500 Employees , Jaipur +3 more"
1139,United Breweries,3.9,"Beverage , 1k-5k Employees , Public , 167 years old , Jaipur +89 more"
1140,Hitachi,4.1,"Industrial Machinery , 10k-50k Employees , Forbes Global 2000 , 114 years old , Jaipur +73 more"
1141,Physicswallah,3.8,"EdTech , 10k-50k Employees , Indian Unicorn , 5 years old , Jaipur +73 more"
1142,Poornima Group of Institutions,4.3,"501-1k Employees , Jaipur"
1143,Reliance AJIO,3.8,"Internet , 1k-5k Employees , 8 years old , Jaipur +189 more"
1144,Compucom Software,4.4,"Education & Training , 51-200 Employees , Public , Jaipur +4 more"
1145,Vidal Health Tpa,3.7,"Insurance , 201-500 Employees , 22 years old , Jaipur +38 more"
1146,Everdata Technologies,3.8,"IT Services & Consulting , 51-200 Employees , 18 years old , Jaipur"
1147,The Fern Residency,4.1,"Hospitality , 501-1k Employees , 15 years old , Jaipur +44 more"
1148,Frankfinn Institute of Air Hostess Training,4.0,"Education & Training , 1k-5k Employees , 31 years old , Jaipur +58 more"
1149,JK Tyres,3.8,"Auto Components , 1k-5k Employees , Fortune India 500 , 73 years old , Jaipur +130 more"
1150,IBM,4.1,"IT Services & Consulting , 1 Lakh+ Employees , Public , 113 years old , Jaipur +149 more"
1151,Future Profilez,5.0,"IT Services & Consulting , 11-50 Employees , 13 years old , Jaipur"
1152,Bajrang Wire Products,3.4,"51-200 Employees , Jaipur"
1153,Frontier Markets,3.5,"Retail , 51-200 Employees (Global) , 13 years old , Jaipur +2 more"
1154,Briskminds Software Solutions,3.4,"11-50 Employees (Global) , Jaipur"
1155,Chanakya IAS Academy,3.2,"Education & Training , 11-50 Employees , 31 years old , Jaipur +17 more"
1156,Mahindra World City,3.3,"501-1k Employees , Jaipur +3 more"
1157,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Jaipur +58 more"
1158,Natural Fibres Export,2.1,Jaipur
1159,Gemco Designs,4.2,Jaipur +1 more
1160,GVK Group,3.9,"Engineering & Construction , 50k-1 Lakh Employees , Public , 32 years old , Jaipur +30 more"
1161,RSPL Group,4.2,"FMCG , 10k-50k Employees , 36 years old , Jaipur +207 more"
1162,Microtek International,3.7,"Consumer Electronics & Appliances , 201-500 Employees , 44 years old , Jaipur +84 more"
1163,Tirupati Plastomatics,4.0,"51-200 Employees , Jaipur"
1164,Horizon Infradesigns,4.7,"11-50 Employees , Jaipur +1 more"
1165,Inausco,4.5,"IT Services & Consulting , 11-50 Employees , 6 years old , Jaipur +1 more"
1166,Classic Signages,3.1,"21 years old , Jaipur +1 more"
1167,Modern School Kota,3.9,"Education & Training , 51-200 Employees (Global) , 51 years old , Jaipur +8 more"
1168,Adnate IT Solutions,3.8,"IT Services & Consulting , 11-50 Employees , 10 years old , Jaipur +5 more"
1169,Monilek Hospital And Research Center,4.7,"51-200 Employees , Jaipur"
1170,Johns Electric Co.,3.8,"11-50 Employees , Jaipur"
1171,SNG Group,3.8,"Real Estate , 11-50 Employees (Global) , 25 years old , Jaipur +5 more"
1172,Frontier Markets,3.5,"Retail , 51-200 Employees (Global) , 13 years old , Jaipur +2 more"
1173,Nimbus Pipes,4.4,"11-50 Employees , Jaipur +4 more"
1174,Tijaria Polypipes,4.5,"Building Material , 51-200 Employees , Public , 18 years old , Jaipur"
1175,Ashadeep Group,4.0,"Real Estate , 51-200 Employees , Jaipur +3 more"
1176,Suntory Global Spirits,3.6,"Beverage , 501-1k Employees , 267 years old , Jaipur +41 more"
1177,Neelam Aqua Speciality Chem,4.8,"51-200 Employees , Jaipur +2 more"
1178,Logicspice Consultancy,4.0,"IT Services & Consulting , 11-50 Employees , 18 years old , Jaipur +1 more"
1179,M Power Micro Finance,4.1,"Financial Services , 10k-50k Employees , 15 years old , Jaipur +16 more"
1180,Oasis Test House,3.7,"Clinical Research , 11-50 Employees , 38 years old , Jaipur +1 more"
1181,Indo Thai Airport Management Services,4.3,"Aviation , 11-50 Employees , 16 years old , Jaipur +10 more"
1182,Vara United,3.7,"IT Services & Consulting , 1k-5k Employees , 10 years old , Jaipur +25 more"
1183,Pdcor,4.4,"11-50 Employees , Jaipur +2 more"
1184,MAS Financial Services,3.7,"Financial Services , 1k-5k Employees , Public , 29 years old , Jaipur +99 more"
1185,Shakun Hotels & Resorts,3.2,Jaipur
1186,NIMS,3.9,"Retail , 11-50 Employees (Global) , 44 years old , Jaipur +6 more"
1187,GangaNagar Motors,3.7,"51-200 Employees , Jaipur +3 more"
1188,D B Distributors,3.2,Jaipur +3 more
1189,GIRDHARI LAL CONSTRUCTIONS,3.5,"51-200 Employees , Jaipur +18 more"
1190,Regenta Central,4.1,"Hospitality , 201-500 Employees , Jaipur +14 more"
1191,Cad Desk,4.0,"Education & Training , 51-200 Employees , 17 years old , Jaipur +23 more"
1192,Chanakya IAS Academy,3.2,"Education & Training , 11-50 Employees , 31 years old , Jaipur +17 more"
1193,Bajrang Wire Products,3.4,"51-200 Employees , Jaipur"
1194,Mahindra World City,3.3,"501-1k Employees , Jaipur +3 more"
1195,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Jaipur +58 more"
1196,Future Profilez,5.0,"IT Services & Consulting , 11-50 Employees , 13 years old , Jaipur"
1197,Pinetech Solutions,2.6,Jaipur
1198,TECHNOGLOBE TRAINING,4.0,Jaipur
1199,Saurya Urja Company of Rajasthan,4.8,"51-200 Employees , Jaipur +1 more"
1200,Emporis Organisation,3.8,"Marketing & Advertising , Jaipur +1 more"
1201,Raydean Industries,2.7,Jaipur
1202,Vastu Finserve,3.9,"51-200 Employees , Jaipur +25 more"
1203,ITXITPro,3.3,Jaipur
1204,ExpressRCM,2.2,Jaipur +1 more
1205,Green Fortune Communications,3.6,"1k-5k Employees , Jaipur +5 more"
1206,AnnexLogics System Pvt. Ltd.,5.0,"IT Services & Consulting , 11-50 Employees , 12 years old , Jaipur"
1207,Tinkerly,2.8,"Internet , Startup , 9 years old , Jaipur"
1208,MLE Systems,4.7,Jaipur +2 more
1209,Consign Space Solutions,3.7,Jaipur +3 more
1210,Friscon Solutions,2.8,Jaipur
1211,CodePlanet Technologies,4.0,Jaipur
1212,Harshwal Consulting Services,2.4,Jaipur
1213,LinuxWorld Informatics,2.9,Jaipur
1214,"Mahatma Gandhi University of Medical Sciences and Technology, Jaipur",4.2,"201-500 Employees , Jaipur"
1215,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Jaipur +188 more"
1216,Ion Exchange India,3.9,"Waste Management , 1k-5k Employees , Public , 60 years old , Jaipur +91 more"
1217,Akeo Software Solutions,4.4,Jaipur
1218,SmartStream Technologies,3.7,"Financial Services , 501-1k Employees , 24 years old , Jaipur +6 more"
1219,Centum Learning,3.8,"Education & Training , 1k-5k Employees , 17 years old , Jaipur +75 more"
1220,Yusen Logistics,4.2,"Logistics , 501-1k Employees , 69 years old , Jaipur +29 more"
1221,Bacardi,3.9,"Beverage , 201-500 Employees , Conglomerate , 162 years old , Jaipur +49 more"
1222,Britannia,4.1,"FMCG , 1k-5k Employees , Public , 132 years old , Jaipur +234 more"
1223,KPMG India,3.6,"Management Consulting , 10k-50k Employees , 37 years old , Jaipur +75 more"
1224,SmartStream Technologies,3.7,"Financial Services , 501-1k Employees , 24 years old , Jaipur +6 more"
1225,Nilkamal,3.9,"Furniture & Furnishing , 1k-5k Employees , Public , 43 years old , Jaipur +95 more"
1226,Centum Learning,3.8,"Education & Training , 1k-5k Employees , 17 years old , Jaipur +75 more"
1227,Capri Global Housing Finance,3.5,"Financial Services , 10k-50k Employees , 27 years old , Jaipur +66 more"
1228,Kirloskar Oil Engines,4.2,"Industrial Machinery , 1k-5k Employees , Public , 78 years old , Jaipur +88 more"
1229,Akeo Software Solutions,4.4,Jaipur
1230,Muthoot Group,3.6,"Financial Services , 10k-50k Employees , Public , 137 years old , Jaipur +266 more"
1231,Reliance Smart,4.2,"Retail , 5k-10k Employees , Public , 18 years old , Jaipur +188 more"
1232,FDC,4.1,"Pharma , 5k-10k Employees , Public , 84 years old , Jaipur +97 more"
1233,Aristo Pharmaceuticals,4.1,"Pharma , 1k-5k Employees , 53 years old , Jaipur +86 more"
1234,Dr. Reddy's Foundation,4.1,"Non-Profit , 1k-5k Employees , 28 years old , Jaipur +71 more"
1235,Futures First info Services,4.0,"Financial Services , 501-1k Employees (Global) , 20 years old , Jaipur +8 more"
1236,Coca-Cola Company,4.3,"Beverage , 5k-10k Employees , Forbes Global 2000 , 138 years old , Jaipur +163 more"
1237,Lafarge,4.2,"Building Material , 201-500 Employees , 191 years old , Jaipur +67 more"
1238,Prs Associates Llp,4.0,"Hardware & Networking , 201-500 Employees (Global) , 9 years old , Jaipur +10 more"
1239,Reecomps Teleservices,4.0,"Telecom , 1k-5k Employees (Global) , 26 years old , Jaipur +41 more"
1240,Riemen Solution,2.8,"BPO , 51-200 Employees , Jaipur +6 more"
1241,Rajasthan Rajya Vidyut Prasaran Nigam,3.6,"10k-50k Employees (Global) , State , 24 years old , Jaipur +10 more"
1242,AnkTech Softwares,4.7,"IT Services & Consulting , 51-200 Employees (Global) , 16 years old , Jaipur"
1243,Bajaj Finserv Health,3.5,"Internet , 1k-5k Employees , Jaipur +25 more"
1244,Coforge,3.5,"IT Services & Consulting , 10k-50k Employees , Public , 20 years old , Jaipur +87 more"
1245,Utkarsh Classes,4.6,"22 years old , Jaipur +5 more"
1246,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Jaipur +40 more"
1247,Vini Cosmetics,3.7,"Beauty & Personal Care , 201-500 Employees , 15 years old , Jaipur +75 more"
1248,Wagh Bakri Tea Group,4.2,"Beverage , 1k-5k Employees , 109 years old , Jaipur +27 more"
1249,ATC Telecom Infrastructure,4.1,"Telecom , 201-500 Employees , 20 years old , Jaipur +42 more"
1250,Go First,3.7,"Aviation , 1k-5k Employees , Public , 19 years old , Jaipur +34 more"
1251,Aristo Pharmaceuticals,4.1,"Pharma , 1k-5k Employees , 53 years old , Jaipur +86 more"
1252,Lafarge,4.2,"Building Material , 201-500 Employees , 191 years old , Jaipur +67 more"
1253,Coca-Cola Company,4.3,"Beverage , 5k-10k Employees , Forbes Global 2000 , 138 years old , Jaipur +163 more"
1254,FDC,4.1,"Pharma , 5k-10k Employees , Public , 84 years old , Jaipur +97 more"
1255,Dr. Reddy's Foundation,4.1,"Non-Profit , 1k-5k Employees , 28 years old , Jaipur +71 more"
1256,Futures First info Services,4.0,"Financial Services , 501-1k Employees (Global) , 20 years old , Jaipur +8 more"
1257,Satin Creditcare Network,4.1,"NBFC , 5k-10k Employees , Public , 34 years old , Jaipur +234 more"
1258,Vedang Cellular Services,4.0,"Telecom , 1k-5k Employees , 14 years old , Jaipur +57 more"
1259,LUX Industries,3.7,"Fashion & Textile , 1k-5k Employees , Public , 67 years old , Jaipur +22 more"
1260,CALIBEHR,4.0,"Recruitment , 10k-50k Employees , 45 years old , Jaipur +127 more"
1261,LIC Housing Finance,4.0,"NBFC , 1k-5k Employees , Public , 35 years old , Jaipur +102 more"
1262,Scaleneworks,3.4,"Recruitment , 501-1k Employees , 14 years old , Jaipur +19 more"
1263,Aditya Birla Group,4.1,"Building Material , 1 Lakh+ Employees , Conglomerate , 167 years old , Jaipur +222 more"
1264,Relyon Softech,4.0,"Software Product , 501-1k Employees , Public , 23 years old , Jaipur +14 more"
1265,Vardhman Fabrics,4.1,"Fashion & Textile , 10k-50k Employees , Fortune India 500 , 59 years old , Jaipur +54 more"
1266,Prism Johnson,4.0,"Building Material , 1k-5k Employees , Public , 32 years old , Jaipur +105 more"
1267,ICICI Prudential Mutual Fund,3.8,"Financial Services , 1k-5k Employees , 31 years old , Jaipur +131 more"
1268,Riemen Solution,2.8,"BPO , 51-200 Employees , Jaipur +6 more"
1269,Rajasthan Rajya Vidyut Prasaran Nigam,3.6,"10k-50k Employees (Global) , State , 24 years old , Jaipur +10 more"
1270,Chordia Group,5.0,"Financial Services , Jaipur +2 more"
1271,AnkTech Softwares,4.7,"IT Services & Consulting , 51-200 Employees (Global) , 16 years old , Jaipur"
1272,BVG India,4.0,"Facility Management Services , 50k-1 Lakh Employees , 27 years old , Jaipur +92 more"
1273,Etsy,4.2,"Internet , 51-200 Employees , 19 years old , Jaipur +2 more"
1274,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Jaipur +40 more"
1275,Utkarsh Classes,4.6,"22 years old , Jaipur +5 more"
1276,Quality Austria Central Asia,3.5,"Other , 201-500 Employees , 14 years old , Jaipur +49 more"
1277,Carrier Midea,4.0,"Semiconductors , 501-1k Employees , 12 years old , Jaipur +41 more"
1278,ITCONS e-Solutions,3.6,"IT Services & Consulting , 1k-5k Employees , 17 years old , Jaipur +59 more"
1279,Bajaj Finserv Health,3.5,"Internet , 1k-5k Employees , Jaipur +25 more"
1280,RS India,4.1,Jaipur
1281,Honda Cars,4.4,"Automobile , 5k-10k Employees , Fortune India 500 , 29 years old , Jaipur +91 more"
1282,Pearson Education India,4.1,"Education & Training , 201-500 Employees , 24 years old , Jaipur +51 more"
1283,Prs Associates Llp,4.0,"Hardware & Networking , 201-500 Employees (Global) , 9 years old , Jaipur +10 more"
1284,Uniinfo Telecom Services,4.0,"Telecom , 201-500 Employees , Public , 14 years old , Jaipur +30 more"
1285,Cummins,4.4,"Industrial Machinery , 1k-5k Employees , Fortune India 500 , 105 years old , Jaipur +86 more"
1286,Udaipur Cement Works,4.1,"Building Material , 201-500 Employees , Public , 31 years old , Jaipur +10 more"
1287,Megha Engineering & Infrastructures,4.0,"Engineering & Construction , 5k-10k Employees , Conglomerate , 35 years old , Jaipur +301 more"
1288,American Tower Corporation,3.9,"Telecom , 501-1k Employees , Forbes Global 2000 , 29 years old , Jaipur +38 more"
1289,Numeric UPS,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , 40 years old , Jaipur +64 more"
1290,CSL Finance,4.2,"FMCG , 51-200 Employees , Public , 32 years old , Jaipur +20 more"
1291,Art India,4.0,"44 years old , Jaipur +4 more"
1292,JNU Hospital & Medical College,3.3,Jaipur
1293,Novac Technology Solutions,4.0,"Software Product , 1k-5k Employees , 18 years old , Jaipur +20 more"
1294,Schoollog,4.6,"Education & Training , 11-50 Employees (Global) , 9 years old , Jaipur +4 more"
1295,Ambuja Cement Foundation,4.2,"Non-Profit , 51-200 Employees , 31 years old , Jaipur +41 more"
1296,CANTABIL RETAIL INDIA,4.3,"Fashion & Textile , 1k-5k Employees , Public , 24 years old , Jaipur +62 more"
1297,Bridgestone,4.2,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 28 years old , Jaipur +49 more"
1298,Adani Group,4.0,"Power , 10k-50k Employees , Public , 36 years old , Jaipur +126 more"
1299,BOB Financial Solutions,4.3,"NBFC , 501-1k Employees , Public , 30 years old , Jaipur +80 more"
1300,Dmi Housing Finance,4.1,"Financial Services , 51-200 Employees , 16 years old , Jaipur +32 more"
1301,American Tower Corporation,3.9,"Telecom , 501-1k Employees , Forbes Global 2000 , 29 years old , Jaipur +38 more"
1302,Udaipur Cement Works,4.1,"Building Material , 201-500 Employees , Public , 31 years old , Jaipur +10 more"
1303,Adani Group,4.0,"Power , 10k-50k Employees , Public , 36 years old , Jaipur +126 more"
1304,Magic Bus India Foundation,4.0,"Non-Profit , 1k-5k Employees , 25 years old , Jaipur +51 more"
1305,Bridgestone,4.2,"Auto Components , 1k-5k Employees , Forbes Global 2000 , 28 years old , Jaipur +49 more"
1306,Ajay Industrial Corporation,3.8,"Industrial Machinery , 51-200 Employees , 63 years old , Jaipur +30 more"
1307,Megha Engineering & Infrastructures,4.0,"Engineering & Construction , 5k-10k Employees , Conglomerate , 35 years old , Jaipur +301 more"
1308,Ryan International School,3.7,"Education & Training , 10k-50k Employees , Public , 32 years old , Jaipur +37 more"
1309,Cynosure Technologies,4.7,"201-500 Employees , 22 years old , Jaipur +3 more"
1310,Forever Living Products,4.3,"Fitness & Wellness , 1k-5k Employees , 46 years old , Jaipur +68 more"
1311,AB InBev India,3.5,"Beverage , 1k-5k Employees , Public , 36 years old , Jaipur +65 more"
1312,Therachem Reserch Medilab,3.3,"11-50 Employees (Global) , Jaipur"
1313,Nirmal Glasstech Industries,1.6,"51-200 Employees , Jaipur"
1314,IndiaCan,4.6,"EdTech , 201-500 Employees , 16 years old , Jaipur +38 more"
1315,Santech Solution,4.7,"IT Services & Consulting , 11-50 Employees , Jaipur"
1316,Hopewell Tableware,4.8,"14 years old , Jaipur +2 more"
1317,University of Rajasthan,3.4,"Financial Services , 201-500 Employees , 77 years old , Jaipur +2 more"
1318,HyperCITY,4.4,"Retail , 501-1k Employees , 20 years old , Jaipur +20 more"
1319,Richmondd Global School,4.6,"Education & Training , 51-200 Employees , 18 years old , Jaipur +1 more"
1320,Gustora Foods,3.7,"11-50 Employees , 16 years old , Jaipur"
1321,K S Ford,5.0,Jaipur +3 more
1322,Marketing Mindz LLC,4.5,"Marketing & Advertising , 11-50 Employees (Global) , Jaipur +4 more"
1323,IndiaCan,4.6,"EdTech , 201-500 Employees , 16 years old , Jaipur +38 more"
1324,HyperCITY,4.4,"Retail , 501-1k Employees , 20 years old , Jaipur +20 more"
1325,My Recharge,3.8,"1-10 Employees , 14 years old , Jaipur +9 more"
1326,Nirmal Glasstech Industries,1.6,"51-200 Employees , Jaipur"
1327,Elogist Solutions,4.9,Jaipur
1328,Jaipur Hospital,1.5,"51-200 Employees , 35 years old , Jaipur +1 more"
1329,Rattan Organic,3.5,Jaipur +2 more
1330,Gcl Securities,4.3,"51-200 Employees , 12 years old , Jaipur +1 more"
1331,Jayshree Periwal High School,4.2,"Education & Training , 51-200 Employees , Jaipur"
1332,BASIX Academy for Building Lifelong Employability,3.5,"Education & Training , 11-50 Employees , 15 years old , Jaipur +39 more"
1333,Amitek Infra,4.3,Jaipur
1334,N M Roof Designers,4.2,Jaipur
1335,GAD FASHIONS,4.0,Jaipur
1336,Golcha Mineral,4.1,"11-50 Employees , Jaipur +2 more"
1337,Rajasthan College Engineering Women,3.4,"Education & Training , 51-200 Employees , Jaipur"
1338,Veto Switchgears & Cables,4.2,"Electrical Equipment , 201-500 Employees , Public , 57 years old , Jaipur +4 more"
1339,Bb Professionals Marketing,3.5,Jaipur
1340,Fedbank Financial Services,4.1,"NBFC , 1k-5k Employees , 14 years old , Jaipur +121 more"
1341,Enlist Management Consultants,3.7,"Recruitment , 201-500 Employees , 20 years old , Jaipur +14 more"
1342,Morani Hyundai,4.7,Jaipur
1343,S.k. Fincorp,2.2,Jaipur +7 more
1344,Reckon Infosystem,4.0,"13 years old , Jaipur +2 more"
1345,Greentech Consulting,4.6,"Food Processing , 11-50 Employees (Global) , Jaipur"
1346,Miracle Group of Companies,4.3,Jaipur
1347,Uttam Bharat Electricals,4.2,"Electrical Equipment , 201-500 Employees , Jaipur"
1348,Clay Craft,4.4,"501-1k Employees , Jaipur"
1349,Dark Bear Web Solutions,4.0,"IT Services & Consulting , 51-200 Employees , 15 years old , Jaipur"
1350,Taxila Business School,4.5,"Education & Training , 51-200 Employees , Jaipur +2 more"
1351,Halcyon Technologies,4.1,"IT Services & Consulting , 51-200 Employees , 18 years old , Jaipur +6 more"
1352,Fourth Dimension Solutions,3.3,"IT Services & Consulting , 201-500 Employees , Public , 13 years old , Jaipur +16 more"
1353,Junior's Fashion Week,2.3,"Fashion & Textile , 11-50 Employees (Global) , 9 years old , Jaipur +1 more"
1354,IRB Infrastructure,4.2,"Engineering & Construction , 5k-10k Employees , Public , 26 years old , Jaipur +48 more"
1355,Alankit,3.3,"Financial Services , 1k-5k Employees , Public , 33 years old , Jaipur +37 more"
1356,Aha 3d Innovations,4.9,"Electronics Manufacturing , 11-50 Employees , 14 years old , Jaipur"
1357,Rajvanshi & Associates,4.4,Jaipur
1358,Jmenvironet,3.5,"51-200 Employees , 31 years old , Jaipur +3 more"
1359,Flit Webs,4.1,"IT Services & Consulting , 11-50 Employees , 12 years old , Jaipur"
1360,Pixere Consulting,4.2,"IT Services & Consulting , 51-200 Employees (Global) , Jaipur +1 more"
1361,Seet Kamal International,4.1,Jaipur +1 more
1362,Universal Esolutions,5.0,"Financial Services , Jaipur"
1363,Ascent Cyber Solutions,4.2,"Recruitment , 51-200 Employees , Jaipur +4 more"
1364,Logicash,3.2,"Financial Services , 1k-5k Employees (Global) , 14 years old , Jaipur +26 more"
1365,Jaipur Supreme Packaging,2.7,"12 years old , Jaipur"
1366,Apex Aluminium Extrusion,4.1,"51-200 Employees , 17 years old , Jaipur"
1367,Pl Motors,2.7,"35 years old , Jaipur"
1368,Hopewell Tableware,4.8,"14 years old , Jaipur +2 more"
1369,Richmondd Global School,4.6,"Education & Training , 51-200 Employees , 18 years old , Jaipur +1 more"
1370,Rajasthan Dental College & Hospital,3.2,Jaipur
1371,Balabharti Infrastructure,3.2,"Real Estate , Jaipur"
1372,Bajaj Consumer Care,3.9,"FMCG , 201-500 Employees , Public , 94 years old , Jaipur +75 more"
1373,Manor And Mews,3.8,Jaipur +1 more
1374,INCUBER SERVICES LLP.,4.2,Jaipur
1375,Nandani Creation,2.3,"Fashion & Textile , 51-200 Employees , Jaipur +1 more"
1376,Tesca Technologies,3.5,"11-50 Employees , Jaipur +3 more"
1377,Gaurang Environmental Solutions,2.1,Jaipur
1378,MR.DIY,3.5,"Retail , 51-200 Employees , Jaipur +41 more"
1379,Identifyplus Delivery Services,3.6,"8 years old , Jaipur +63 more"
1380,Traction on Demand,4.5,"IT Services & Consulting , 201-500 Employees , 15 years old , Jaipur"
1381,Jaipur Ratna,4.5,Jaipur
1382,PillarPlus,4.2,"Building Material , 11-50 Employees , Startup , 4 years old , Jaipur +1 more"
1383,DataAbsolute Technologies,2.2,Jaipur
1384,Modern Emergency Services,3.6,Jaipur
1385,Winiin Taxscope,4.4,"51-200 Employees , Jaipur +1 more"
1386,Kirana King Retail Network,4.7,"51-200 Employees , Jaipur"
1387,Softsensor.ai,4.0,"201-500 Employees , Jaipur +3 more"
1388,Square Insurance Brokers,3.8,"Insurance , 51-200 Employees , 8 years old , Jaipur +4 more"
1389,CreditQ,1.9,Jaipur +2 more
1390,SCOTLE High School,4.0,"11-50 Employees , Jaipur"
1391,Rominus Pizza,4.3,"10k-50k Employees , Jaipur +1 more"
1392,SunAlpha Energy,3.6,"51-200 Employees , Jaipur +1 more"
1393,Guruji Astro,2.2,"11-50 Employees , Jaipur +1 more"
1394,AXO Recruitment and Staffing Services Private Limited,4.0,"Recruitment , 11-50 Employees , 3 years old , Jaipur"
1395,MEDdelivery,3.0,"Internet , 51-200 Employees , Startup , 6 years old , Jaipur"
1396,Ryatus Proinfra,2.7,Jaipur +1 more
1397,NOI Technologies,3.7,"8 years old , Jaipur"
1398,Center for Development Communication,1.9,"30 years old , Jaipur +2 more"
1399,Insolation Energy,3.6,"51-200 Employees , Jaipur +1 more"
1400,Marktine Technology Solutions,4.1,Jaipur +1 more
1401,Appitron Solutions,3.4,"4 years old , Jaipur"
1402,MEDdelivery,3.0,"Internet , 51-200 Employees , Startup , 6 years old , Jaipur"
1403,Correct Vision consultant,2.6,Jaipur
1404,Insolation Energy,3.6,"51-200 Employees , Jaipur +1 more"
1405,NOI Technologies,3.7,"8 years old , Jaipur"
1406,Center for Development Communication,1.9,"30 years old , Jaipur +2 more"
1407,Jaipur Ratna,4.5,Jaipur
1408,Softsensor.ai,4.0,"201-500 Employees , Jaipur +3 more"
1409,Guruji Astro,2.2,"11-50 Employees , Jaipur +1 more"
1410,AXO Recruitment and Staffing Services Private Limited,4.0,"Recruitment , 11-50 Employees , 3 years old , Jaipur"
1411,Ryatus Proinfra,2.7,Jaipur +1 more
1412,Kirana King Retail Network,4.7,"51-200 Employees , Jaipur"
1413,Oan Industries,2.2,Jaipur +2 more
1414,Appic Softwares,4.9,Jaipur
1415,Ola cars,3.3,"501-1k Employees , Jaipur +23 more"
1416,Login2Design Technologies,4.6,"IT Services & Consulting , 11-50 Employees , Startup , 4 years old , Jaipur"
1417,Liyan IT Solution,3.7,Jaipur
1418,Malodia Business Coaching,3.2,Jaipur
1419,Guru Kripa Design Studio,4.3,Jaipur
1420,Vidhema Technologies,2.5,Jaipur
1421,IMPACT Infotech,3.6,"Recruitment , 1k-5k Employees , 30 years old , Jaipur +53 more"
1422,Kissht Finance,4.1,"FinTech , 201-500 Employees , Startup , 9 years old , Jaipur +59 more"
1423,Tagore Public School,3.9,"Education & Training , 51-200 Employees (Global) , 36 years old , Jaipur +19 more"
1424,Burger King,4.0,"Hospitality , 5k-10k Employees , 10 years old , Jaipur +96 more"
1425,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Jaipur +120 more"
1426,Indus Jaipur Hospital,4.0,Jaipur
1427,ITI,3.7,"Hardware & Networking , 1k-5k Employees , Central , 76 years old , Jaipur +71 more"
1428,JM Financial,3.8,"Financial Services , 1k-5k Employees , Public , 40 years old , Jaipur +59 more"
1429,Onida,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , 43 years old , Jaipur +53 more"
1430,C&S Electric,4.0,"Electrical Equipment , 5k-10k Employees , 58 years old , Jaipur +48 more"
1431,Velocis Systems,3.9,"IT Services & Consulting , 1k-5k Employees , 29 years old , Jaipur +46 more"
1432,Pratibha Industries,4.7,"Engineering & Construction , 501-1k Employees , Public , 42 years old , Jaipur +20 more"
1433,Wapcos,3.6,"Engineering & Construction , 1k-5k Employees , State , 55 years old , Jaipur +116 more"
1434,Teleysia Networks,3.7,"Telecom , 201-500 Employees , 16 years old , Jaipur +33 more"
