,company_name,company_rating,other_data
481,ICICI Securities,3.8,"Financial Services , 1k-5k Employees , Public , 29 years old , Hyderabad / Secunderabad +122 more"
482,Marolix Technology Solutions,3.4,"IT Services & Consulting , 13 years old , Hyderabad / Secunderabad +5 more"
483,Max Life Insurance,4.2,"Insurance , 10k-50k Employees , 24 years old , Hyderabad / Secunderabad +402 more"
484,TCS iON,4.0,"IT Services & Consulting , 1k-5k Employees , 13 years old , Hyderabad / Secunderabad +98 more"
485,MTAR Technologies,4.3,"Defence & Aerospace , 1k-5k Employees , Public , 54 years old , Hyderabad / Secunderabad +4 more"
486,USHA International,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Hyderabad / Secunderabad +111 more"
487,Cushman & Wakefield,4.3,"Real Estate , 1k-5k Employees , 107 years old , Hyderabad / Secunderabad +36 more"
488,Radiant Appliances,4.0,"Electronics Manufacturing , 1k-5k Employees , 5 years old , Hyderabad / Secunderabad +3 more"
489,HFCL,4.2,"Hardware & Networking , 1k-5k Employees , Public , 37 years old , Hyderabad / Secunderabad +92 more"
490,OSI Digital,3.9,"IT Services & Consulting , 501-1k Employees , 31 years old , Hyderabad / Secunderabad +2 more"
491,Continental Hospitals,4.1,"Healthcare , 501-1k Employees , 17 years old , Hyderabad / Secunderabad +2 more"
492,Accolite,3.5,"IT Services & Consulting , 1k-5k Employees , 17 years old , Hyderabad / Secunderabad +12 more"
493,Foundit,3.7,Hyderabad / Secunderabad +14 more
494,Pulse Pharmaceuticals,3.8,"Pharma , 1k-5k Employees , 27 years old , Hyderabad / Secunderabad +31 more"
495,Promea Therapeutics,4.4,"Medical Equipment , 501-1k Employees , Startup , 7 years old , Hyderabad / Secunderabad +4 more"
496,WNS,3.5,"BPO , 10k-50k Employees , 28 years old , Hyderabad / Secunderabad +38 more"
497,Ola Cabs,3.5,"Internet , 1k-5k Employees , Indian Unicorn , 14 years old , Hyderabad / Secunderabad +97 more"
498,Visaka Industries,4.1,"Building Material , 1k-5k Employees , Public , 43 years old , Hyderabad / Secunderabad +50 more"
499,National Payments Corporation of India,3.9,"FinTech , 1k-5k Employees , 14 years old , Hyderabad / Secunderabad +10 more"
500,RANDSTAD OFFSHORE SERVICES,3.7,"IT Services & Consulting , 1k-5k Employees , Hyderabad / Secunderabad +13 more"
501,Photon Interactive,4.0,"IT Services & Consulting , 1k-5k Employees , 25 years old , Hyderabad / Secunderabad +11 more"
502,Nvidia,4.1,"Hardware & Networking , 1k-5k Employees , Forbes Global 2000 , 31 years old , Pune +9 more"
503,DST Worldwide Services,4.0,Hyderabad / Secunderabad +4 more
504,People Prime Worldwide,3.5,"Recruitment , 501-1k Employees , 12 years old , Hyderabad / Secunderabad +3 more"
505,Micron Electricals,4.0,"Engineering & Construction , 1k-5k Employees , 48 years old , Bangalore / Bengaluru +16 more"
506,Star Hospitals,4.2,"Healthcare , 51-200 Employees , 19 years old , Hyderabad / Secunderabad +13 more"
507,Aakash Educational Services,3.6,"EdTech , 5k-10k Employees , 36 years old , Coimbatore +213 more"
508,Mytrah Energy,3.6,"Power , 201-500 Employees , 15 years old , Hyderabad / Secunderabad +12 more"
509,Indian Railways,4.2,"Railways , 1 Lakh+ Employees , Central , 171 years old , Coimbatore +209 more"
510,Nuziveedu Seeds,4.2,"Agriculture , 1k-5k Employees , Public , 51 years old , Coimbatore +53 more"
511,Shantha Biotechnics,3.3,"Biotechnology , 11-50 Employees , 31 years old , Hyderabad / Secunderabad +3 more"
512,Big C,3.9,"1k-5k Employees , 22 years old , Hyderabad / Secunderabad +44 more"
513,Collabera Technologies,3.5,"IT Services & Consulting , 501-1k Employees , 33 years old , Vadodara +45 more"
514,Primus Global Technologies,4.1,"IT Services & Consulting , 11-50 Employees , 22 years old , Bangalore / Bengaluru +27 more"
515,ICE Data Services,3.2,"Financial Services , 501-1k Employees , Public , 24 years old , Hyderabad / Secunderabad +3 more"
516,Verity,3.0,"Investment Banking / Venture Capital / Private Equity , 201-500 Employees , 15 years old , Hyderabad / Secunderabad +4 more"
517,My Home Industries,4.2,"Building Material , 501-1k Employees , 27 years old , Hyderabad / Secunderabad +59 more"
518,Centillion Networks,3.8,"Telecom , 51-200 Employees , 17 years old , Hyderabad / Secunderabad +2 more"
519,Turito,3.3,"EdTech , 201-500 Employees , Startup , Hyderabad / Secunderabad +3 more"
520,Nowfloats Technologies,3.3,"Software Product , 201-500 Employees , Startup , 12 years old , Hyderabad / Secunderabad +40 more"
521,Karvy DigiKonnect,3.0,"Financial Services , 10k-50k Employees , 9 years old , Hyderabad / Secunderabad +20 more"
522,Napier Healthcare Solutions,2.3,"IT Services & Consulting , 201-500 Employees , 28 years old , Hyderabad / Secunderabad +4 more"
523,Parle Agro,3.1,"Beverage , 5k-10k Employees , 40 years old , Hyderabad / Secunderabad +195 more"
524,Walking Tree,4.0,"IT Services & Consulting , 201-500 Employees , 16 years old , Hyderabad / Secunderabad +7 more"
525,Karvy Data Management,3.2,Hyderabad / Secunderabad +39 more
526,Sterlite Technologies,3.8,"Hardware & Networking , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +80 more"
527,GEP Worldwide,3.8,"IT Services & Consulting , 1k-5k Employees , 25 years old , Hyderabad / Secunderabad +10 more"
528,Syneos Health,4.1,"Clinical Research , 1k-5k Employees , 40 years old , Hyderabad / Secunderabad +10 more"
529,Amazon Logistics,4.3,"Logistics , 51-200 Employees , Hyderabad / Secunderabad +123 more"
530,Lokesh Machines,3.7,"Industrial Machinery , 501-1k Employees , Public , 41 years old , Hyderabad / Secunderabad +8 more"
531,Axis Direct,3.9,"Financial Services , 1k-5k Employees , 13 years old , Hyderabad / Secunderabad +258 more"
532,QUADRANT RESOURCE LLC,3.5,"IT Services & Consulting , 501-1k Employees , 20 years old , Hyderabad / Secunderabad +3 more"
533,Teradata,4.0,"Software Product , 1k-5k Employees , 45 years old , Hyderabad / Secunderabad +9 more"
534,VirtusaPolaris,3.8,"IT Services & Consulting , 1k-5k Employees , 28 years old , Hyderabad / Secunderabad +9 more"
535,PhyCARE Solutions,3.9,"Healthcare , 501-1k Employees , 24 years old , Hyderabad / Secunderabad +5 more"
536,Maruti Suzuki,4.2,"Automobile , 10k-50k Employees , Public , 43 years old , Hyderabad / Secunderabad +380 more"
537,L. V. Prasad Eye Institute,4.4,"Healthcare , 501-1k Employees , 37 years old , Hyderabad / Secunderabad +14 more"
538,SBI Life Insurance Company,3.9,"Insurance , 10k-50k Employees , 23 years old , Hyderabad / Secunderabad +529 more"
539,Smart Drive Systems,3.3,"IT Services & Consulting , 201-500 Employees , 20 years old , Hyderabad / Secunderabad +2 more"
540,Aurigene Pharmaceutical Services,4.1,"Pharma , 201-500 Employees , 4 years old , Hyderabad / Secunderabad +2 more"
541,DQ Entertainment,3.7,"Animation & VFX , 51-200 Employees , Public , 17 years old , Hyderabad / Secunderabad +2 more"
542,Ananth Technologies,3.9,"Electronics Manufacturing , 1k-5k Employees , Public , 32 years old , Hyderabad / Secunderabad +10 more"
543,Techolution,3.2,"IT Services & Consulting , 201-500 Employees , 9 years old , Hyderabad / Secunderabad +2 more"
544,Hindustan Unilever,4.3,"FMCG , 10k-50k Employees , Public , 152 years old , Hyderabad / Secunderabad +436 more"
545,CGS,3.6,"IT Services & Consulting , 11-50 Employees , 40 years old , Hyderabad / Secunderabad +10 more"
546,TetraSoft,3.6,"IT Services & Consulting , 1k-5k Employees , 27 years old , Hyderabad / Secunderabad +4 more"
547,Mahindra Logistics,4.1,"Logistics , 1k-5k Employees , Public , 24 years old , Hyderabad / Secunderabad +133 more"
548,Advanced Micro Devices,3.9,"Semiconductors , 5k-10k Employees , Forbes Global 2000 , 55 years old , Hyderabad / Secunderabad +10 more"
549,alliantgroup,2.6,"501-1k Employees , Hyderabad / Secunderabad +1 more"
550,CriticalRiver,3.2,"IT Services & Consulting , 201-500 Employees , 10 years old , Hyderabad / Secunderabad +4 more"
551,Amazon Services,4.2,Hyderabad / Secunderabad +46 more
552,Knight Frank,4.2,"Real Estate , 501-1k Employees , 128 years old , Hyderabad / Secunderabad +42 more"
553,Amazon Web Services,4.0,"Software Product , 10k-50k Employees , Public , 18 years old , Hyderabad / Secunderabad +45 more"
554,JMC Projects,4.2,"Engineering & Construction , 1k-5k Employees , Public , 42 years old , Hyderabad / Secunderabad +117 more"
555,Quess IT Staffing Solutions,3.5,"Conglomerate , Hyderabad / Secunderabad +50 more"
556,Zomato,3.8,"Internet , 1k-5k Employees , Public , 16 years old , Hyderabad / Secunderabad +182 more"
557,Capgemini Engineering,3.6,"10k-50k Employees , Hyderabad / Secunderabad +21 more"
558,Pitti Engineering Solutions,4.1,"Industrial Machinery , 1k-5k Employees , Public , 41 years old , Hyderabad / Secunderabad +8 more"
559,Locuz Enterprise Solutions,4.2,"IT Services & Consulting , 501-1k Employees , Public , 25 years old , Hyderabad / Secunderabad +12 more"
560,Pitti Engineering Solutions,4.1,"Industrial Machinery , 1k-5k Employees , Public , 41 years old , Hyderabad / Secunderabad +8 more"
561,Locuz Enterprise Solutions,4.2,"IT Services & Consulting , 501-1k Employees , Public , 25 years old , Hyderabad / Secunderabad +12 more"
562,TalentSprint,4.0,"EdTech , 201-500 Employees , 16 years old , Hyderabad / Secunderabad +1 more"
563,Bajaj Allianz Life Insurance,4.1,"Insurance , 10k-50k Employees , 23 years old , Hyderabad / Secunderabad +504 more"
564,Magus Customer Dialog,3.5,"BPO , 51-200 Employees , 35 years old , Hyderabad / Secunderabad +15 more"
565,Ilensys Technologies,4.3,"IT Services & Consulting , 201-500 Employees , 15 years old , Hyderabad / Secunderabad +2 more"
566,Shilpa Medicare,3.6,"Pharma , 1k-5k Employees , Public , 37 years old , Hyderabad / Secunderabad +28 more"
567,Sumtotal Systems,4.0,"IT Services & Consulting , 501-1k Employees , 39 years old , Hyderabad / Secunderabad +1 more"
568,Dsm Shared Services India,4.1,"Chemicals , 51-200 Employees , 1 years old , Hyderabad / Secunderabad"
569,Hyundai Motor India Limited,4.4,"Automobile , 10k-50k Employees , Fortune India 500 , 57 years old , Hyderabad / Secunderabad +263 more"
570,YuppTV,3.7,"Broadcasting , 201-500 Employees , 18 years old , Hyderabad / Secunderabad +2 more"
571,Wavelabs Technologies,3.6,"IT Services & Consulting , 201-500 Employees , 9 years old , Hyderabad / Secunderabad +4 more"
572,Rainbow Childrens Hospital,4.1,"Healthcare , 5k-10k Employees , 25 years old , Hyderabad / Secunderabad +11 more"
573,Ericsson,4.3,"Telecom , 10k-50k Employees , Forbes Global 2000 , 148 years old , Hyderabad / Secunderabad +151 more"
574,Rimini Street,4.2,"IT Services & Consulting , 501-1k Employees , Public , 12 years old , Hyderabad / Secunderabad +1 more"
575,Procter & Gamble,4.2,"FMCG , 1k-5k Employees , Public , 187 years old , Hyderabad / Secunderabad +203 more"
576,Concentrix Catalyst,3.6,"IT Services & Consulting , 1k-5k Employees , 41 years old , Hyderabad / Secunderabad +11 more"
577,Toppr,3.4,"EdTech , 1k-5k Employees , Startup , 11 years old , Hyderabad / Secunderabad +43 more"
578,Lince Soft Solutions,4.5,"Recruitment , 51-200 Employees , 15 years old , Hyderabad / Secunderabad +2 more"
579,HDFC Sales,4.1,"Financial Services , 10k-50k Employees , 20 years old , Hyderabad / Secunderabad +280 more"
580,Nucon Aerospace,3.9,"Defence & Aerospace , 201-500 Employees , 52 years old , Hyderabad / Secunderabad +5 more"
581,Fujitsu,3.9,"IT Services & Consulting , 5k-10k Employees , Forbes Global 2000 , 89 years old , Hyderabad / Secunderabad +29 more"
582,Dhatsol IT Solutions,3.7,"51-200 Employees , Hyderabad / Secunderabad +1 more"
583,C3I Solutions,3.8,"BPO , 201-500 Employees , 44 years old , Hyderabad / Secunderabad +3 more"
584,VASANTHA TOOL CRAFTS,3.9,"Industrial Machinery , 201-500 Employees , 35 years old , Hyderabad / Secunderabad +1 more"
585,Adecco Group,3.8,"Recruitment , 1k-5k Employees , Forbes Global 2000 , 25 years old , Hyderabad / Secunderabad +125 more"
586,ZenQ,4.2,"IT Services & Consulting , 501-1k Employees , 21 years old , Hyderabad / Secunderabad +1 more"
587,Penna Cement Industries,4.2,"Building Material , 1k-5k Employees , 33 years old , Hyderabad / Secunderabad +40 more"
588,Shore Infotech India,3.3,"IT Services & Consulting , 201-500 Employees , 17 years old , Hyderabad / Secunderabad +1 more"
589,Webhelp,3.8,"BPO , 1k-5k Employees , 24 years old , Hyderabad / Secunderabad +14 more"
590,Blue Dart Express,4.1,"Logistics , 10k-50k Employees , Public , 41 years old , Hyderabad / Secunderabad +234 more"
591,Rajapushpa Properties,4.1,"Real Estate , 201-500 Employees , 18 years old , Hyderabad / Secunderabad +5 more"
592,Hyatt Regency,4.2,"Hospitality , 1k-5k Employees , Forbes Global 2000 , 44 years old , Hyderabad / Secunderabad +43 more"
593,Solugenix India Private Limited,3.7,"IT Services & Consulting , 501-1k Employees , 19 years old , Hyderabad / Secunderabad +4 more"
594,Alembic Pharmaceuticals,4.1,"Pharma , 10k-50k Employees , Public , 117 years old , Hyderabad / Secunderabad +155 more"
595,Harsco,3.8,"Waste Management , 201-500 Employees , 171 years old , Hyderabad / Secunderabad +15 more"
596,Bpo Convergence,3.6,"BPO , 1k-5k Employees , Conglomerate , 10 years old , Hyderabad / Secunderabad +31 more"
597,Godrej & Boyce Manufacturing,4.0,"Consumer Electronics & Appliances , 10k-50k Employees , Fortune India 500 , 127 years old , Hyderabad / Secunderabad +129 more"
598,Tekskills,4.5,"IT Services & Consulting , 201-500 Employees , 21 years old , Hyderabad / Secunderabad +10 more"
599,CES,3.7,"IT Services & Consulting , 1k-5k Employees , Public , 28 years old , Hyderabad / Secunderabad +14 more"
600,KEKA TECHNOLOGIES,3.3,"Software Product , 501-1k Employees , Hyderabad / Secunderabad +2 more"
601,THERMAL SYSTEMS,3.7,"Engineering & Construction , 201-500 Employees , 39 years old , Hyderabad / Secunderabad +5 more"
602,Cybage,3.9,"IT Services & Consulting , 5k-10k Employees , 29 years old , Hyderabad / Secunderabad +9 more"
603,Med Manor Organics,3.5,"Pharma , 51-200 Employees , 26 years old , Hyderabad / Secunderabad +34 more"
604,W3Softech India,4.4,"IT Services & Consulting , 51-200 Employees , 13 years old , Hyderabad / Secunderabad +1 more"
605,Square Bpo Services,3.5,"BPO , 1k-5k Employees , 12 years old , Hyderabad / Secunderabad +4 more"
606,Hyundai Motor India Engineering,4.1,"IT Services & Consulting , 501-1k Employees , 18 years old , Hyderabad / Secunderabad +7 more"
607,Tecnics Integration Technologies,3.6,"Software Product , 201-500 Employees , 19 years old , Hyderabad / Secunderabad +3 more"
608,Seneca Global IT Services,4.0,"IT Services & Consulting , 201-500 Employees , 17 years old , Hyderabad / Secunderabad"
609,Havells,4.1,"Electrical Equipment , 5k-10k Employees , Public , 41 years old , Hyderabad / Secunderabad +185 more"
610,Max Fashion,4.2,"Retail , 10k-50k Employees , 10 years old , Hyderabad / Secunderabad +135 more"
611,Evision Technoserve,4.7,"Recruitment , 51-200 Employees , 12 years old , Hyderabad / Secunderabad +63 more"
612,Indian School of Business,3.9,"Analytics & KPO , 51-200 Employees , 9 years old , Hyderabad / Secunderabad +8 more"
613,Mold-Tek Technologies,3.6,"IT Services & Consulting , 1k-5k Employees , Public , 38 years old , Hyderabad / Secunderabad +6 more"
614,Pramati Technologies,4.3,"IT Services & Consulting , 1k-5k Employees , 26 years old , Hyderabad / Secunderabad +3 more"
615,Optimus Drugs,3.7,"Pharma , 201-500 Employees , 20 years old , Hyderabad / Secunderabad +5 more"
616,Domino's Pizza,4.0,"Hospitality , 1k-5k Employees , Public , 64 years old , Hyderabad / Secunderabad +217 more"
617,SRR Projects,3.9,"Engineering & Construction , 201-500 Employees , 18 years old , Hyderabad / Secunderabad +14 more"
618,Ebix Software India,3.3,"IT Services & Consulting , 1k-5k Employees , Public , 48 years old , Hyderabad / Secunderabad +30 more"
619,Aeries Technology,3.5,"IT Services & Consulting , 501-1k Employees , 12 years old , Hyderabad / Secunderabad +6 more"
620,Vasudha Pharma Chem,3.7,"Pharma , 1k-5k Employees , Public , 29 years old , Hyderabad / Secunderabad +7 more"
621,CAMP Systems,4.1,"IT Services & Consulting , 201-500 Employees , 56 years old , Hyderabad / Secunderabad +5 more"
622,Unify Technologies,3.3,"IT Services & Consulting , 201-500 Employees , 9 years old , Hyderabad / Secunderabad +8 more"
623,Adaequare,4.0,"IT Services & Consulting , 201-500 Employees , 23 years old , Hyderabad / Secunderabad +3 more"
624,Orient Cement,4.3,"Building Material , 1k-5k Employees , Public , 45 years old , Hyderabad / Secunderabad +59 more"
625,Zeta Global,4.0,"Marketing & Advertising , 501-1k Employees , 17 years old , Hyderabad / Secunderabad +4 more"
626,Biophore India Pharmaceuticals,3.2,"Pharma , 201-500 Employees , 17 years old , Hyderabad / Secunderabad +4 more"
627,Chubb Group,3.8,"Insurance , 1k-5k Employees , Forbes Global 2000 , 39 years old , Hyderabad / Secunderabad +5 more"
628,GAP IT Services India,3.9,"IT Services & Consulting , 501-1k Employees , 19 years old , Hyderabad / Secunderabad"
629,Pidilite Industries,4.4,"Chemicals , 5k-10k Employees , Public , 65 years old , Hyderabad / Secunderabad +242 more"
630,Aptonline,4.0,"IT Services & Consulting , 201-500 Employees , Public , 22 years old , Hyderabad / Secunderabad +4 more"
631,Carelan,3.9,Hyderabad / Secunderabad +6 more
632,SoCtronics Technologies,3.4,"Electronics Manufacturing , 501-1k Employees , 24 years old , Hyderabad / Secunderabad +4 more"
633,ETV Network,3.8,"Broadcasting , 5k-10k Employees (Global) , 29 years old , Hyderabad / Secunderabad +12 more"
634,Suven Life Sciences,3.7,"Pharma , 51-200 Employees , Public , 35 years old , Hyderabad / Secunderabad +6 more"
635,Pole To Win,3.5,"Gaming , 1k-5k Employees , 30 years old , Hyderabad / Secunderabad +5 more"
636,Modi Builders & Realtors,3.3,"Engineering & Construction , 51-200 Employees , 44 years old , Hyderabad / Secunderabad +1 more"
637,Sub-K IMPACT Solutions,4.0,"Financial Services , 1k-5k Employees , 14 years old , Hyderabad / Secunderabad +82 more"
638,HomeLane,3.5,"Architecture & Interior Design , 1k-5k Employees , Startup , 10 years old , Hyderabad / Secunderabad +34 more"
639,Data Marshall,3.8,"Analytics & KPO , 51-200 Employees , 22 years old , Hyderabad / Secunderabad"
640,MAYORA,3.9,"FMCG , 1k-5k Employees , 16 years old , Hyderabad / Secunderabad +69 more"
641,Cubic Transportation Systems,3.7,"IT Services & Consulting , 51-200 Employees , 30 years old , Hyderabad / Secunderabad +1 more"
642,PVR Cinemas,4.1,"Media & Entertainment , 1k-5k Employees , Public , 27 years old , Hyderabad / Secunderabad +107 more"
643,Leonia Holistic Destination,3.8,"Hospitality , 201-500 Employees , 21 years old , Hyderabad / Secunderabad +7 more"
644,Intense Technologies,4.1,"IT Services & Consulting , 501-1k Employees , Public , 34 years old , Hyderabad / Secunderabad +12 more"
645,Landmark Group,4.1,"Retail , 1k-5k Employees , Conglomerate , 51 years old , Hyderabad / Secunderabad +139 more"
646,Gap,3.7,"Fashion & Textile , 1k-5k Employees , Forbes Global 2000 , 28 years old , Hyderabad / Secunderabad +19 more"
647,Affluent Global Services,3.4,"IT Services & Consulting , 201-500 Employees , 12 years old , Hyderabad / Secunderabad +11 more"
648,CMR Engineering College,4.5,"Education & Training , 201-500 Employees , 14 years old , Hyderabad / Secunderabad +5 more"
649,Patil Group,4.1,"Engineering & Construction , 11-50 Employees , 91 years old , Hyderabad / Secunderabad +37 more"
650,Indus Towers,4.0,"Telecom , 1k-5k Employees , Fortune India 500 , 17 years old , Hyderabad / Secunderabad +159 more"
651,Rainbow Hospital,3.9,"Healthcare , 1k-5k Employees , 25 years old , Hyderabad / Secunderabad +11 more"
652,Temenos,3.3,"Software Product , 1k-5k Employees , 31 years old , Hyderabad / Secunderabad +8 more"
653,Mordor Intelligence,3.4,"Analytics & KPO , 201-500 Employees , 11 years old , Hyderabad / Secunderabad +1 more"
654,Graviti Pharmaceuticals,3.5,"Pharma , 5k-10k Employees , 12 years old , Hyderabad / Secunderabad +2 more"
655,Electronic Arts,4.3,"Gaming , 1k-5k Employees , Forbes Global 2000 , 42 years old , Hyderabad / Secunderabad +4 more"
656,Signode,4.0,"501-1k Employees , 111 years old , Hyderabad / Secunderabad +30 more"
657,S V S Projects India,3.9,"Engineering & Construction , 11-50 Employees , 33 years old , Hyderabad / Secunderabad +6 more"
658,Myk Laticrete,4.3,"Building Material , 1k-5k Employees , 24 years old , Hyderabad / Secunderabad +55 more"
659,Envision Enterprise Solutions,2.9,"IT Services & Consulting , 51-200 Employees , 18 years old , Hyderabad / Secunderabad +3 more"
660,Nagarjuna Fertilizers and Chemicals,4.0,"Agro Chemicals , 501-1k Employees , 39 years old , Hyderabad / Secunderabad +59 more"
661,Gar Corporation,3.8,"Real Estate , 51-200 Employees , 42 years old , Hyderabad / Secunderabad +4 more"
662,F5 Networks,4.1,"IT Services & Consulting , 501-1k Employees , Public , 28 years old , Hyderabad / Secunderabad +4 more"
663,KPC Projects,4.2,"Engineering & Construction , 201-500 Employees , 29 years old , Hyderabad / Secunderabad +17 more"
664,Bandhan Bank,3.8,"Banking , 50k-1 Lakh Employees , Public , 23 years old , Hyderabad / Secunderabad +782 more"
665,Ushodaya Enterprises,4.2,"FMCG , 51-200 Employees , 50 years old , Hyderabad / Secunderabad +24 more"
666,Copart,4.0,"Automobile , 201-500 Employees , Forbes Global 2000 , 42 years old , Hyderabad / Secunderabad +3 more"
667,Advance Auto Parts,3.7,"Auto Components , 201-500 Employees , Forbes Global 2000 , 92 years old , Hyderabad / Secunderabad +1 more"
668,Computer Generated Solutions,3.4,"IT Services & Consulting , 501-1k Employees , 40 years old , Hyderabad / Secunderabad +4 more"
669,IVY SOFTWARE DEVELOPMENT SERVICES,4.2,"Software Product , 1k-5k Employees , 23 years old , Hyderabad / Secunderabad +1 more"
670,Alliant Talent,2.5,"Accounting & Auditing , 501-1k Employees , Hyderabad / Secunderabad"
671,Piramal Pharma,4.0,"Pharma , 1k-5k Employees , Public , 36 years old , Hyderabad / Secunderabad +51 more"
672,V-Soft Consulting,3.4,"IT Services & Consulting , 201-500 Employees , 27 years old , Hyderabad / Secunderabad +4 more"
673,ITC Infotech,3.8,"IT Services & Consulting , 10k-50k Employees , 24 years old , Hyderabad / Secunderabad +55 more"
674,Altruist Technologies,3.2,"BPO , 1k-5k Employees , 19 years old , Hyderabad / Secunderabad +30 more"
675,Square Yards,3.8,"Internet , 1k-5k Employees , 11 years old , Hyderabad / Secunderabad +42 more"
676,Ags Infotech,4.3,"IT Services & Consulting , 201-500 Employees , Hyderabad / Secunderabad +6 more"
677,Providence Global Center,3.5,"IT Services & Consulting , 201-500 Employees , 172 years old , Hyderabad / Secunderabad"
678,GE Vernova,4.2,Hyderabad / Secunderabad +70 more
679,Vara United,3.7,"IT Services & Consulting , 1k-5k Employees , 10 years old , Hyderabad / Secunderabad +25 more"
680,MosChip Institute of Silicon Systems,4.6,"Education & Training , 201-500 Employees , 15 years old , Hyderabad / Secunderabad +2 more"
681,Quest Diagnostics,3.5,"Clinical Research , 501-1k Employees , Forbes Global 2000 , 57 years old , Hyderabad / Secunderabad +11 more"
682,Exel Rubber,4.0,"Petrochemicals , 51-200 Employees , Public , 34 years old , Hyderabad / Secunderabad +7 more"
683,Wipro Digital,3.6,"IT Services & Consulting , 1k-5k Employees , 9 years old , Hyderabad / Secunderabad +25 more"
684,Lee Pharma,3.8,"Pharma , 51-200 Employees , 27 years old , Hyderabad / Secunderabad +7 more"
685,Teamware Solutions,4.2,"Recruitment , 1k-5k Employees , 21 years old , Hyderabad / Secunderabad +17 more"
686,Axis Clinicals,4.0,"Clinical Research , 201-500 Employees , 20 years old , Hyderabad / Secunderabad +3 more"
687,Madhucon Projects,3.2,"Engineering & Construction , 1k-5k Employees , Public , 41 years old , Hyderabad / Secunderabad +30 more"
688,Reliance SMSL,4.0,"BPO , 1k-5k Employees , Public , 17 years old , Hyderabad / Secunderabad +489 more"
689,AlgoLeap Technologies,4.4,"7 years old , Hyderabad / Secunderabad +3 more"
690,Marriott International,4.3,"Hospitality , 10k-50k Employees , Forbes Global 2000 , 97 years old , Hyderabad / Secunderabad +73 more"
691,BioGenex Life Sciences,2.9,"Medical Equipment , 51-200 Employees , 43 years old , Hyderabad / Secunderabad +3 more"
692,Gowtham Model School,4.0,"Education & Training , 201-500 Employees , 21 years old , Hyderabad / Secunderabad +10 more"
693,Mvs Acmei Technologies,4.2,"Industrial Machinery , 201-500 Employees , 15 years old , Hyderabad / Secunderabad +19 more"
694,AVRA Laboratories,4.1,"Pharma , 501-1k Employees , 29 years old , Hyderabad / Secunderabad +6 more"
695,XpressBees,3.8,"Logistics , 5k-10k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +238 more"
696,Corpone Staffing Solutions,3.8,"BPO , 501-1k Employees , 19 years old , Hyderabad / Secunderabad +8 more"
697,McDonald's,4.2,"Hospitality , 1k-5k Employees , Forbes Global 2000 , 69 years old , Hyderabad / Secunderabad +138 more"
698,Tata Group,4.3,"IT Services & Consulting , 1 Lakh+ Employees , Conglomerate , 156 years old , Hyderabad / Secunderabad +154 more"
699,Way2Online Interactive,3.7,"Marketing & Advertising , 501-1k Employees , 18 years old , Hyderabad / Secunderabad +1 more"
700,US Tech Solutions,4.0,"Recruitment , 201-500 Employees , 24 years old , Hyderabad / Secunderabad +12 more"
701,JNET Technologies,4.0,"IT Services & Consulting , 501-1k Employees , 17 years old , Hyderabad / Secunderabad +22 more"
702,Optus Infotech,4.3,"IT Services & Consulting , 201-500 Employees , Hyderabad / Secunderabad +3 more"
703,Unschool Learning,3.5,"EdTech , 51-200 Employees , Startup , 5 years old , Hyderabad / Secunderabad +7 more"
704,Symed Labs,3.8,"Pharma , 501-1k Employees , 27 years old , Hyderabad / Secunderabad +4 more"
705,Gainsight,4.3,"IT Services & Consulting , 1k-5k Employees , 15 years old , Hyderabad / Secunderabad +2 more"
706,LivSpace,3.5,"Architecture & Interior Design , 1k-5k Employees , Indian Unicorn , 9 years old , Hyderabad / Secunderabad +38 more"
707,TVS Credit,4.5,"NBFC , 10k-50k Employees , Public , 16 years old , Hyderabad / Secunderabad +312 more"
708,Eidiko Systems Integrators,3.8,"IT Services & Consulting , 201-500 Employees , 14 years old , Hyderabad / Secunderabad +2 more"
709,Covalent Laboratories,3.1,"Pharma , 51-200 Employees , 22 years old , Hyderabad / Secunderabad +5 more"
710,Brillio,3.5,"IT Services & Consulting , 1k-5k Employees , 10 years old , Hyderabad / Secunderabad +12 more"
711,Jss Pro Services,4.1,"Financial Services , 51-200 Employees , 42 years old , Hyderabad / Secunderabad +5 more"
712,Innovsource Services,4.0,"Recruitment , 1k-5k Employees , 20 years old , Hyderabad / Secunderabad +199 more"
713,Titan Company,4.4,"Retail , 5k-10k Employees , Public , 40 years old , Hyderabad / Secunderabad +143 more"
714,Sneha Farms,4.1,"Agriculture , 501-1k Employees (Global) , 42 years old , Hyderabad / Secunderabad +11 more"
715,Gemini Consulting & Services,4.0,"IT Services & Consulting , 201-500 Employees , 14 years old , Hyderabad / Secunderabad +6 more"
716,Alstom Transportation,3.9,"Urban Transport , 5k-10k Employees , Forbes Global 2000 , 96 years old , Hyderabad / Secunderabad +66 more"
717,Equitas Small Finance Bank,4.4,"Banking , 10k-50k Employees , Fortune India 500 , 17 years old , Hyderabad / Secunderabad +368 more"
718,Agon IT Solutions,4.4,"51-200 Employees , Hyderabad / Secunderabad"
719,The Hackett Group,3.1,"Management Consulting , 201-500 Employees , 27 years old , Hyderabad / Secunderabad +3 more"
