,company_name,company_rating,other_data
983,FirstCry,3.8,"Retail , 1k-5k Employees , Indian Unicorn , 14 years old , Mumbai +146 more"
984,Apex Group,2.9,"Financial Services , 1k-5k Employees , 21 years old , Mumbai +17 more"
985,Four Seasons Hotel,4.3,"Hospitality , 501-1k Employees , Public , 27 years old , Mumbai +20 more"
986,The Wadhwa Group,3.4,"Real Estate , 501-1k Employees , 55 years old , Mumbai +6 more"
987,SBFC Finance,3.8,"NBFC , 1k-5k Employees , 7 years old , Mumbai +157 more"
988,Equitas Small Finance Bank,4.4,"Banking , 10k-50k Employees , Fortune India 500 , 17 years old , Mumbai +368 more"
989,Niva Bupa Health Insurance Company,3.7,"Insurance , 5k-10k Employees , 16 years old , Mumbai +188 more"
990,Nexdigm,3.5,"Management Consulting , 1k-5k Employees , Mumbai +10 more"
991,SecUR Credentials,2.6,"Recruitment , 201-500 Employees , 23 years old , Mumbai +7 more"
992,BDO,3.5,"Accounting & Auditing , 5k-10k Employees , Public , 61 years old , Mumbai +26 more"
993,Baker Hughes,4.1,"Oil & Gas , 1k-5k Employees , Conglomerate , 8 years old , Mumbai +33 more"
994,Tata Housing Development Company,4.1,"Real Estate , 1k-5k Employees , Public , 40 years old , Mumbai +21 more"
995,Tanishq,4.5,"Jewellery , 5k-10k Employees , 30 years old , Mumbai +192 more"
996,Illusion Dental Laboratory,3.8,"Medical Equipment , 11-50 Employees , 20 years old , Mumbai +21 more"
997,Transrail Lighting,4.0,"Engineering & Construction , 501-1k Employees , 16 years old , Mumbai +61 more"
998,Prism Johnson Limited - RMC (India) Division,4.1,"Building Material , 501-1k Employees , Public , 28 years old , Mumbai +55 more"
999,Himedia Laboratories,3.4,"Biotechnology , 201-500 Employees , 51 years old , Mumbai +14 more"
1000,White Crow Research,3.0,"Recruitment , 501-1k Employees , 13 years old , Mumbai +2 more"
1001,The Souled Store,3.5,"Fashion & Textile , 201-500 Employees , Startup , 11 years old , Mumbai +9 more"
1002,Hiranandani group,4.3,"Real Estate , 1k-5k Employees , 46 years old , Mumbai +16 more"
1003,Enrich Hair And Skin Solutions,3.9,"Beauty & Personal Care , 501-1k Employees , 20 years old , Mumbai +11 more"
1004,Geo Chem Laboratories,4.0,"Industrial Machinery , 1k-5k Employees , 60 years old , Mumbai +18 more"
1005,Linedata,3.8,"Internet , 26 years old , Mumbai +5 more"
1006,Andromeda Sales And Distribution,3.2,"Internet , 1k-5k Employees , 33 years old , Mumbai +48 more"
1007,Hotel Sahara Star,4.1,"Hospitality , 201-500 Employees , 22 years old , Mumbai +3 more"
1008,The Louis Berger Group,4.4,"Engineering & Construction , 51-200 Employees , 139 years old , Mumbai +32 more"
1009,Bharat Gears,4.2,"Auto Components , 1k-5k Employees , Public , 52 years old , Mumbai +20 more"
1010,Akbar Travels,4.2,"Travel & Tourism , 1k-5k Employees , 46 years old , Mumbai +33 more"
1011,Merck,4.3,"Pharma , 1k-5k Employees , 133 years old , Mumbai +44 more"
1012,Colliers International,4.0,"Real Estate , 1k-5k Employees , 29 years old , Mumbai +34 more"
1013,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Mumbai +146 more"
1014,Kaizen IT Services,4.4,"IT Services & Consulting , 1k-5k Employees , 25 years old , Mumbai +77 more"
1015,Fabtech Technologies International,3.6,"Engineering & Construction , 201-500 Employees , 25 years old , Mumbai +4 more"
1016,Eversendai,4.0,"Engineering & Construction , 201-500 Employees , 40 years old , Mumbai +17 more"
1017,KlinEra Corporation,4.1,"Clinical Research , 51-200 Employees , 19 years old , Mumbai +15 more"
1018,Municipal Corporation of Greater Mumbai,3.7,"Government , 501-1k Employees , Public , 136 years old , Mumbai +3 more"
1019,NEC,4.6,"IT Services & Consulting , 5k-10k Employees , Forbes Global 2000 , 125 years old , Mumbai +39 more"
1020,Emami,4.1,"Beauty & Personal Care , 1k-5k Employees , Public , 50 years old , Mumbai +146 more"
1021,Kaizen IT Services,4.4,"IT Services & Consulting , 1k-5k Employees , 25 years old , Mumbai +77 more"
1022,Eversendai,4.0,"Engineering & Construction , 201-500 Employees , 40 years old , Mumbai +17 more"
1023,Fabtech Technologies International,3.6,"Engineering & Construction , 201-500 Employees , 25 years old , Mumbai +4 more"
1024,Home First Finance Company India,3.9,"Financial Services , 501-1k Employees , 14 years old , Mumbai +72 more"
1025,The Dow Chemical Company,4.2,"Chemicals , 1k-5k Employees , 26 years old , Mumbai +12 more"
1026,Dosti Realty,4.0,"Real Estate , 501-1k Employees , Public , 44 years old , Mumbai +6 more"
1027,Tata Motors Finance,4.2,"NBFC , 1k-5k Employees , Conglomerate , 67 years old , Mumbai +223 more"
1028,Bluestone.com,3.8,"Jewellery , 501-1k Employees , Startup , 13 years old , Mumbai +39 more"
1029,Reliance Power,4.2,"Power , 1k-5k Employees , Public , 29 years old , Mumbai +29 more"
1030,IIFL Securities,3.7,"Financial Services , 1k-5k Employees , Mumbai +33 more"
1031,Fortrea Development India Private Limited,4.1,"Clinical Research , 5k-10k Employees , 1 years old , Mumbai +9 more"
1032,Kogta Financial India Limited,4.8,"NBFC , 1k-5k Employees , Public , 28 years old , Mumbai +206 more"
1033,Prince Aly Khan Hospital,4.3,"Healthcare , 11-50 Employees , 79 years old , Mumbai +3 more"
1034,Bird Worldwide Flight Services,3.5,"Aviation , 1k-5k Employees , 25 years old , Mumbai +9 more"
1035,Altisource,3.7,"Real Estate , 1k-5k Employees , 17 years old , Mumbai +8 more"
1036,Allanasons,3.9,"Food Processing , 1k-5k Employees , 159 years old , Mumbai +26 more"
1037,Xpo Logistics,3.8,"Logistics , 51-200 Employees , Public , 13 years old , Mumbai +19 more"
1038,NSH,3.6,"Engineering & Construction , 501-1k Employees , 46 years old , Mumbai +44 more"
1039,IDC Technologies,3.3,"IT Services & Consulting , 1k-5k Employees , 21 years old , Mumbai +56 more"
1040,V-Trans,4.1,"Logistics , 1k-5k Employees , Public , 66 years old , Mumbai +71 more"
1041,Stock Holding Corporation of India,3.6,"Financial Services , 201-500 Employees , Public , 38 years old , Mumbai +89 more"
1042,Altisource,3.7,"Real Estate , 1k-5k Employees , 17 years old , Mumbai +8 more"
1043,Allanasons,3.9,"Food Processing , 1k-5k Employees , 159 years old , Mumbai +26 more"
1044,Dunzo,3.5,"Internet , 1k-5k Employees , Startup , 10 years old , Mumbai +18 more"
1045,IDC Technologies,3.3,"IT Services & Consulting , 1k-5k Employees , 21 years old , Mumbai +56 more"
1046,WPP,3.6,"Marketing & Advertising , 501-1k Employees , Forbes Global 2000 , 39 years old , Mumbai +6 more"
1047,JioMart,3.9,"51-200 Employees , Mumbai +269 more"
1048,Mitsui O.S.K. Lines,4.0,"Ports & Shipping , 51-200 Employees , Forbes Global 2000 , 140 years old , Mumbai +10 more"
1049,Bunge India,4.0,"Food Processing , 1k-5k Employees , Forbes Global 2000 , 24 years old , Mumbai +54 more"
1050,Pravin Electricals,3.9,"Electrical Equipment , 1k-5k Employees , 38 years old , Mumbai +8 more"
1051,Petrofac Engineering India,4.1,"Petrochemicals , 1k-5k Employees , 21 years old , Mumbai +11 more"
1052,Major Brands,4.0,"Retail , 51-200 Employees , 23 years old , Mumbai +14 more"
1053,Ugro Capital,3.8,"NBFC , 1k-5k Employees , Public , 31 years old , Mumbai +66 more"
1054,Cholamandalam MS General Insurance,3.9,"Insurance , 1k-5k Employees , 23 years old , Mumbai +324 more"
1055,Rotostat Services,4.1,"Industrial Machinery , 51-200 Employees , 15 years old , Mumbai +21 more"
1056,Finacus Solutions,3.1,"IT Services & Consulting , 51-200 Employees , 17 years old , Mumbai +3 more"
1057,USHA International,4.2,"Consumer Electronics & Appliances , 1k-5k Employees , Public , 90 years old , Mumbai +111 more"
1058,Apple,4.3,"Consumer Electronics & Appliances , 10k-50k Employees , Forbes Global 2000 , 48 years old , Mumbai +82 more"
1059,Netcore Cloud Private Limited,4.2,"IT Services & Consulting , 501-1k Employees , 26 years old , Mumbai +11 more"
1060,Forever Living Products,4.3,"Fitness & Wellness , 1k-5k Employees , 46 years old , Mumbai +68 more"
1061,Netcore Cloud Private Limited,4.2,"IT Services & Consulting , 501-1k Employees , 26 years old , Mumbai +11 more"
1062,Anand Rathi Global Finance,3.6,"NBFC , 201-500 Employees , 42 years old , Mumbai +36 more"
1063,Strata Geosystems,4.3,"Engineering & Construction , 201-500 Employees , 20 years old , Mumbai +11 more"
1064,Thomson Reuters,4.2,"Software Product , 5k-10k Employees , Forbes Global 2000 , 16 years old , Mumbai +24 more"
1065,Baggit,3.2,"Fashion & Textile , 201-500 Employees , 35 years old , Mumbai +21 more"
1066,Protiviti India Member,3.4,"Management Consulting , 501-1k Employees , 76 years old , Mumbai +22 more"
1067,Petronas Lubricants,3.4,"Petrochemicals , 51-200 Employees , 16 years old , Mumbai +31 more"
1068,Extinct Fire Engineers,3.5,"Industrial Machinery , 51-200 Employees , 34 years old , Mumbai +9 more"
1069,Yangpoo University Partners,3.8,"EdTech , 51-200 Employees , Startup , 8 years old , Mumbai +2 more"
1070,Inland World Logistics,3.6,"Logistics , 1k-5k Employees , 42 years old , Mumbai +38 more"
1071,B S R & Co Llp,3.5,"Accounting & Auditing , 5k-10k Employees , Mumbai +19 more"
1072,EMERSON PROCESS MANAGEMENT,4.1,"Industrial Machinery , 1k-5k Employees , Public , 134 years old , Mumbai +28 more"
1073,Pegasus InfoCorp,3.0,"IT Services & Consulting , 201-500 Employees , 21 years old , Mumbai +8 more"
1074,Kesari Tours,3.9,"Travel & Tourism , 501-1k Employees , 40 years old , Mumbai +11 more"
1075,Upstox,3.8,"FinTech , 1k-5k Employees , Indian Unicorn , 13 years old , Mumbai +17 more"
1076,Magma HDI General Insurance,4.0,"Insurance , 1k-5k Employees , 12 years old , Mumbai +75 more"
1077,Traya Health,3.7,"Internet , 51-200 Employees , Startup , 5 years old , Mumbai +5 more"
1078,ABB Group,4.1,"Electrical Equipment , 1k-5k Employees , Public , 36 years old , Mumbai +97 more"
1079,Bata,3.9,"Fashion & Textile , 1k-5k Employees , Public , 93 years old , Mumbai +121 more"
1080,Magma HDI General Insurance,4.0,"Insurance , 1k-5k Employees , 12 years old , Mumbai +75 more"
1081,Indus Towers,4.0,"Telecom , 1k-5k Employees , Fortune India 500 , 17 years old , Mumbai +159 more"
1082,Integrace Health,3.3,"Pharma , 501-1k Employees , 6 years old , Mumbai +17 more"
1083,Ryan International School,3.7,"Education & Training , 10k-50k Employees , Public , 32 years old , Mumbai +37 more"
1084,Axis Finance,4.1,"NBFC , 1k-5k Employees , 29 years old , Mumbai +56 more"
1085,IRIS Global Media,4.4,"Events , 11-50 Employees , 16 years old , Mumbai"
1086,UnlistedGuru,4.9,"Financial Services , 51-200 Employees , 3 years old , Mumbai +1 more"
1087,Neebal Technologies,3.6,"IT Services & Consulting , 51-200 Employees , Startup , 12 years old , Mumbai +4 more"
1088,DiTech Process Solutions,3.0,"Printing & Publishing , 51-200 Employees , 16 years old , Mumbai +6 more"
1089,Barbeque Nation,4.0,"Hospitality , 5k-10k Employees , 18 years old , Mumbai +70 more"
1090,Everest Spices,4.2,"FMCG , 1k-5k Employees , 43 years old , Mumbai +41 more"
1091,Reliance Capital,4.0,"Financial Services , 1k-5k Employees , Public , 19 years old , Mumbai +80 more"
1092,Xiaomi,3.9,"Consumer Electronics & Appliances , 1k-5k Employees , Forbes Global 2000 , 14 years old , Mumbai +176 more"
1093,Puma Energy,3.0,"Oil & Gas , 201-500 Employees , Mumbai +6 more"
1094,UFO Moviez,3.7,"Media & Entertainment , 201-500 Employees , Public , 19 years old , Mumbai +28 more"
1095,Kimberly-Clark,4.2,"Beauty & Personal Care , 1k-5k Employees , Forbes Global 2000 , 152 years old , Mumbai +44 more"
1096,Zeus Learning,3.6,"EdTech , 51-200 Employees , 24 years old , Mumbai +4 more"
1097,NCCCL,3.4,"Engineering & Construction , 1k-5k Employees , 78 years old , Mumbai +22 more"
1098,Progressive Infotech,3.5,"IT Services & Consulting , 1k-5k Employees , Forbes Global 2000 , 26 years old , Mumbai +54 more"
1099,TechnipFMC,4.0,"Industrial Machinery , 1k-5k Employees , 7 years old , Mumbai +38 more"
1100,Barbeque Nation,4.0,"Hospitality , 5k-10k Employees , 18 years old , Mumbai +70 more"
1101,Everest Spices,4.2,"FMCG , 1k-5k Employees , 43 years old , Mumbai +41 more"
1102,Svatantra Microfin,4.2,"NBFC , 5k-10k Employees , 12 years old , Mumbai +234 more"
1103,Atos Global IT Solutions And Services,4.0,"IT Services & Consulting , 5k-10k Employees , 24 years old , Mumbai +17 more"
1104,Weddingz.in,4.1,"Internet , 501-1k Employees , Startup , 9 years old , Mumbai +32 more"
1105,Pepe Jeans,4.4,"Fashion & Textile , 51-200 Employees , 51 years old , Mumbai +46 more"
1106,Square Panda India LLP,3.8,"EdTech , 51-200 Employees , Startup , 10 years old , Mumbai +6 more"
1107,Bajaj Consumer Care,3.9,"FMCG , 201-500 Employees , Public , 94 years old , Mumbai +75 more"
1108,Exide Industries,3.6,"Auto Components , 5k-10k Employees , Public , 77 years old , Mumbai +186 more"
1109,Ahluwalia Contracts India,4.1,"Engineering & Construction , 1k-5k Employees , Public , 59 years old , Mumbai +49 more"
1110,TSR Darashaw,3.6,"BPO , 51-200 Employees , 23 years old , Mumbai +8 more"
1111,Executive Ship Management,4.1,"Ports & Shipping , 1k-5k Employees , 26 years old , Mumbai +9 more"
1112,Wipro Consumer Care & Lighting,3.9,"FMCG , 1k-5k Employees , 79 years old , Mumbai +96 more"
1113,Credence Analytics,3.3,"IT Services & Consulting , 51-200 Employees , 31 years old , Mumbai +2 more"
1114,Locobuzz,4.0,"Software Product , 51-200 Employees , 9 years old , Mumbai +6 more"
1115,Wonderchef Home Appliances,3.8,"Consumer Electronics & Appliances , 201-500 Employees , 15 years old , Mumbai +23 more"
1116,TAJSATS AIR CATERING,4.1,"Hospitality , 51-200 Employees , Public , 48 years old , Mumbai +15 more"
1117,Black & Veatch,4.3,"Engineering & Construction , 501-1k Employees , 109 years old , Mumbai +11 more"
1118,Nokia Networks,4.3,"Hardware & Networking , 501-1k Employees , Mumbai +82 more"
1119,Dodsal Engineering & Construction,4.4,"Engineering & Construction , 501-1k Employees , Conglomerate , 41 years old , Mumbai +35 more"
1120,TSS Consultancy,3.6,"51-200 Employees , Mumbai +6 more"
1121,Lauren Information Technologies,3.9,"IT Services & Consulting , 501-1k Employees , 32 years old , Mumbai +13 more"
1122,ATPI,4.2,"Travel & Tourism , 51-200 Employees , 22 years old , Mumbai +4 more"
1123,Navneet Education,3.9,"Printing & Publishing , 501-1k Employees , Public , 65 years old , Mumbai +28 more"
1124,Myntra,4.0,"Internet , 1k-5k Employees , 17 years old , Mumbai +96 more"
1125,L&T Transportation Infrastructure,4.7,"Engineering & Construction , 5k-10k Employees , 27 years old , Mumbai +35 more"
1126,Health Care Global Enterprises,4.2,"Healthcare , 5k-10k Employees , Public , 35 years old , Mumbai +40 more"
1127,NEARBY TECHNOLOGIES,3.8,"Internet , 1k-5k Employees , Startup , 8 years old , Mumbai +42 more"
1128,NeoGrowth Credit,3.7,"NBFC , 501-1k Employees , Startup , 11 years old , Mumbai +27 more"
1129,XpressBees,3.8,"Logistics , 5k-10k Employees , Indian Unicorn , 9 years old , Mumbai +238 more"
1130,Hind Rectifiers,3.4,"Electrical Equipment , 201-500 Employees , Public , 66 years old , Mumbai +8 more"
1131,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Mumbai +120 more"
1132,Ceasefire Industries,3.3,"Industrial Machinery , 1k-5k Employees , 22 years old , Mumbai +69 more"
1133,Fleet Management,3.9,"Ports & Shipping , 201-500 Employees , 30 years old , Mumbai +18 more"
1134,Ambit Finvest,4.0,"NBFC , 1k-5k Employees , Mumbai +60 more"
1135,Mother Dairy Fruit & Vegetable,4.2,"Food Processing , 1k-5k Employees , 50 years old , Mumbai +111 more"
1136,Google,4.4,"Internet , 10k-50k Employees , 29 years old , Mumbai +78 more"
1137,Dream11,3.7,"Internet , 501-1k Employees , Indian Unicorn , 16 years old , Mumbai +9 more"
1138,Hegde & Hegde Pharmaceutica,4.1,"Pharma , 11-50 Employees , 35 years old , Mumbai +28 more"
1139,Grauer & Weil (i),3.6,"Chemicals , 501-1k Employees , Public , 67 years old , Mumbai +22 more"
1140,Google,4.4,"Internet , 10k-50k Employees , 29 years old , Mumbai +78 more"
1141,ManpowerGroup,3.9,"Recruitment , 50k-1 Lakh Employees , Forbes Global 2000 , 29 years old , Mumbai +120 more"
1142,Ceasefire Industries,3.3,"Industrial Machinery , 1k-5k Employees , 22 years old , Mumbai +69 more"
1143,Marriott International,4.3,"Hospitality , 10k-50k Employees , Forbes Global 2000 , 97 years old , Mumbai +73 more"
1144,Ambit Finvest,4.0,"NBFC , 1k-5k Employees , Mumbai +60 more"
1145,Gupshup,3.7,"Software Product , 501-1k Employees , Indian Unicorn , 20 years old , Mumbai +8 more"
1146,Bombay Intelligence Security,3.7,"Law Enforcement & Security , 51-200 Employees , 48 years old , Mumbai +48 more"
1147,Hungama Digital Media Entertainment,2.9,"Media & Entertainment , 501-1k Employees , 25 years old , Mumbai +7 more"
1148,Mother Dairy Fruit & Vegetable,4.2,"Food Processing , 1k-5k Employees , 50 years old , Mumbai +111 more"
1149,GoldenSource,3.9,"IT Services & Consulting , 201-500 Employees , 40 years old , Mumbai +5 more"
1150,Bhilosa Industries,3.8,"Fashion & Textile , 5k-10k Employees , 36 years old , Mumbai +10 more"
1151,Protiviti,3.5,"Management Consulting , 1k-5k Employees , 22 years old , Mumbai +17 more"
1152,MUFG Bank,3.7,"Financial Services , 1k-5k Employees , 105 years old , Mumbai +11 more"
1153,HRMantra Software,3.6,"11-50 Employees , 24 years old , Mumbai +2 more"
1154,Pizza Hut,4.0,"Hospitality , 1k-5k Employees , 66 years old , Mumbai +104 more"
1155,Otis Elevator,4.0,"Industrial Machinery , 1k-5k Employees , 171 years old , Mumbai +57 more"
1156,IDBI Capital,3.5,"Financial Services , 51-200 Employees , Public , 31 years old , Mumbai +36 more"
1157,Swan Solutions & Services,4.5,"IT Services & Consulting , 201-500 Employees , 35 years old , Mumbai +7 more"
1158,Acg Inspection Systems,3.6,"Pharma , 1k-5k Employees , 15 years old , Mumbai +4 more"
1159,Punjab National Bank,4.1,"Banking , 1 Lakh+ Employees , Fortune India 500 , 130 years old , Mumbai +174 more"
1160,Muthoot Fincorp,4.1,"NBFC , 10k-50k Employees , Conglomerate , 137 years old , Mumbai +548 more"
1161,Videojet Technologies,3.8,"Consumer Electronics & Appliances , 501-1k Employees , 29 years old , Mumbai +19 more"
1162,Bizmatics India,3.9,"Software Product , 201-500 Employees , 22 years old , Mumbai +4 more"
1163,Swan Solutions & Services,4.5,"IT Services & Consulting , 201-500 Employees , 35 years old , Mumbai +7 more"
1164,Acg Inspection Systems,3.6,"Pharma , 1k-5k Employees , 15 years old , Mumbai +4 more"
1165,Punjab National Bank,4.1,"Banking , 1 Lakh+ Employees , Fortune India 500 , 130 years old , Mumbai +174 more"
1166,IDBI Capital,3.5,"Financial Services , 51-200 Employees , Public , 31 years old , Mumbai +36 more"
1167,Qtech Software,3.9,"IT Services & Consulting , 51-200 Employees , 23 years old , Mumbai +2 more"
1168,Shivaami Cloud Services,4.1,"IT Services & Consulting , 51-200 Employees , 20 years old , Mumbai +4 more"
1169,Philips,3.9,"Consumer Electronics & Appliances , 5k-10k Employees , Forbes Global 2000 , 94 years old , Mumbai +84 more"
1170,Varun Beverages,4.1,"Beverage , 5k-10k Employees , Public , 29 years old , Mumbai +286 more"
1171,Bewakoof,3.8,"Fashion & Textile , 201-500 Employees , 13 years old , Mumbai +8 more"
1172,StrategicERP,4.7,"Software Product , 51-200 Employees , 19 years old , Mumbai +9 more"
1173,Harman Finochem,3.5,"Pharma , 501-1k Employees , 41 years old , Mumbai +10 more"
1174,EY Global Delivery Services ( EY GDS),3.7,"Accounting & Auditing , 50k-1 Lakh Employees , 22 years old , Mumbai +39 more"
1175,Entero Healthcare Solutions,4.3,"Pharma , 1k-5k Employees , Public , 6 years old , Mumbai +18 more"
1176,Cisco,4.3,"Hardware & Networking , 10k-50k Employees , Public , 40 years old , Mumbai +35 more"
1177,Ipsos,3.4,"Analytics & KPO , 1k-5k Employees , 49 years old , Mumbai +24 more"
1178,Jaquar,4.1,"Building Material , 10k-50k Employees , 64 years old , Mumbai +85 more"
1179,Videocon d2h,3.9,"Internet , 501-1k Employees , Public , 15 years old , Mumbai +128 more"
1180,Godfrey Phillips India,4.1,"FMCG , 501-1k Employees , Public , 91 years old , Mumbai +83 more"
1181,Veena world,3.9,"Travel & Tourism , 11-50 Employees , 11 years old , Mumbai +9 more"
1182,HealthSpring,3.3,"Fitness & Wellness , 201-500 Employees , 14 years old , Mumbai +19 more"
1183,MGB,3.0,"Management Consulting , 201-500 Employees , 45 years old , Mumbai +5 more"
1184,Powerica,3.7,"Industrial Machinery , 501-1k Employees , 40 years old , Mumbai +28 more"
1185,Healthcare At Home,3.6,"Healthcare , 1k-5k Employees , Startup , 12 years old , Mumbai +27 more"
1186,Servify,4.0,"Consumer Electronics & Appliances , 201-500 Employees , 9 years old , Mumbai +6 more"
1187,Rivigo,3.9,"Internet , 1k-5k Employees , Indian Unicorn , 10 years old , Mumbai +151 more"
1188,Yellow Banana Food Company,3.5,"Hospitality , 501-1k Employees , 26 years old , Mumbai +4 more"
1189,Arcon TechSolutions,3.8,"IT Services & Consulting , 201-500 Employees (Global) , 18 years old , Mumbai +10 more"
1190,Avanse Financial Services,4.0,"Financial Services , 501-1k Employees , Startup , 12 years old , Mumbai +23 more"
1191,Magic Bus India Foundation,4.0,"Non-Profit , 1k-5k Employees , 25 years old , Mumbai +51 more"
1192,Paras Cadd,2.3,"Software Product , 51-200 Employees , 24 years old , Mumbai +1 more"
1193,Saifee Hospital,3.7,"Healthcare , 201-500 Employees , 19 years old , Mumbai +3 more"
1194,Abbott Nutrition International,4.0,"Pharma , 11-50 Employees , 114 years old , Mumbai +46 more"
1195,Policyboss.com,3.3,"Insurance , 1k-5k Employees , 21 years old , Mumbai +32 more"
1196,LenDenClub,3.2,"FinTech , 201-500 Employees , Startup , 9 years old , Mumbai +4 more"
1197,Coastal Marine Construction & Engineering,4.3,"Engineering & Construction , 501-1k Employees , 29 years old , Mumbai +20 more"
1198,Galpha Laboratories,4.0,"Pharma , 1k-5k Employees , 38 years old , Mumbai +21 more"
1199,Chandak Group,4.4,"Real Estate , 201-500 Employees , Mumbai +4 more"
1200,Hewlett Packard Enterprise,4.3,"IT Services & Consulting , 10k-50k Employees , Forbes Global 2000 , 9 years old , Mumbai +85 more"
1201,Future Lifestyle Fashion,4.2,"Retail , 1k-5k Employees , Public , 12 years old , Mumbai +58 more"
1202,Bluestream Software Solution,4.7,"IT Services & Consulting , 1k-5k Employees , Mumbai +8 more"
1203,Stelmec,3.5,"Electronics Manufacturing , 501-1k Employees , Public , 40 years old , Mumbai +24 more"
1204,IXAR,3.9,"Oil & Gas , 51-200 Employees , 55 years old , Mumbai +9 more"
1205,Metal Power Analytical,3.8,"Electronics Manufacturing , 51-200 Employees , 37 years old , Mumbai +18 more"
1206,Virbac Animal Health,3.6,"Pharma , 501-1k Employees , 56 years old , Mumbai +45 more"
1207,Osource India,3.0,"IT Services & Consulting , 201-500 Employees , 20 years old , Mumbai +18 more"
1208,Vistra Corporate Services,3.5,"Power , 1-10 Employees , 18 years old , Mumbai +6 more"
1209,Bernhard Schulte Shipmanagement,4.3,"Ports & Shipping , 51-200 Employees , 141 years old , Mumbai +6 more"
1210,Ajmera Realty & Infra India,3.5,"Real Estate , 51-200 Employees , Public , 57 years old , Mumbai +5 more"
1211,Kalyaniwalla & Mistry,3.3,"Accounting & Auditing , 51-200 Employees , 96 years old , Mumbai +5 more"
1212,Cadbury,4.5,"Food Processing , 1k-5k Employees , 200 years old , Mumbai +91 more"
1213,EC-Council,4.4,"Education & Training , 501-1k Employees , 19 years old , Mumbai +8 more"
1214,HAL Offshore,4.3,"Oil & Gas , 11-50 Employees , 29 years old , Mumbai +20 more"
1215,Kotak Mahindra Prime,4.0,"NBFC , 5k-10k Employees , Public , 28 years old , Mumbai +124 more"
1216,Gangar Eyenation,4.0,"Retail , 501-1k Employees , 47 years old , Mumbai +20 more"
1217,Pelican.ai,2.4,"201-500 Employees , Mumbai +2 more"
1218,DB Schenker,4.3,"Logistics , 1k-5k Employees , Conglomerate , 34 years old , Mumbai +29 more"
1219,Idfy,3.9,"Software Product , 51-200 Employees , 13 years old , Mumbai +3 more"
1220,BIC Cello,3.9,"Other , 1k-5k Employees , 66 years old , Mumbai +38 more"
1221,HCL Group,3.8,"IT Services & Consulting , 1 Lakh+ Employees , 48 years old , Mumbai +74 more"
1222,Schoolnet India,3.8,"EdTech , 51-200 Employees , Public , 27 years old , Mumbai +84 more"
1223,Centre for Development of Advanced Computing,3.9,"IT Services & Consulting , 1k-5k Employees , 36 years old , Mumbai +28 more"
1224,Uber,4.2,"Internet , 1k-5k Employees , Public , 15 years old , Mumbai +44 more"
1225,Parksons Packaging,4.1,"1k-5k Employees , 28 years old , Mumbai +20 more"
1226,Brihanmumbai Electric Supply And Transport,4.4,"Urban Transport , 51-200 Employees , 151 years old , Mumbai +2 more"
1227,Schbang,3.7,"Marketing & Advertising , 501-1k Employees , 9 years old , Mumbai +4 more"
1228,Bse Institute,3.5,"Education & Training , 51-200 Employees , 35 years old , Mumbai +8 more"
1229,Kores,3.8,"FMCG , 1k-5k Employees , Conglomerate , 88 years old , Mumbai +32 more"
1230,Billabong High International School,3.8,"Education & Training , 51-200 Employees , Public , 15 years old , Mumbai +19 more"
1231,Liquiloans,2.9,"FinTech , 201-500 Employees , Startup , 6 years old , Mumbai +10 more"
1232,Etraveli Group,3.1,"Internet , 51-200 Employees , Mumbai +3 more"
1233,Krystal Integrated Services,4.0,"Facility Management Services , 201-500 Employees , 24 years old , Mumbai +18 more"
1234,Goddres Pharmaceuticals,3.2,"Pharma , 51-200 Employees , 13 years old , Mumbai +13 more"
1235,ASUS,4.4,"Consumer Electronics & Appliances , 501-1k Employees , 35 years old , Mumbai +44 more"
1236,Maneesh Pharmaceuticals,4.1,"Pharma , 201-500 Employees , 49 years old , Mumbai +12 more"
1237,Decathlon,4.0,"Retail , 1k-5k Employees , 48 years old , Mumbai +63 more"
1238,Reliance Life Sciences,3.5,"Clinical Research , 1k-5k Employees , 23 years old , Mumbai +29 more"
1239,Kroll,4.0,"Management Consulting , 1k-5k Employees , 92 years old , Mumbai +3 more"
1240,Hotstar,3.7,"Internet , 501-1k Employees (Global) , Startup , 9 years old , Mumbai +9 more"
1241,Thermax Limited,4.2,"Industrial Machinery , 1k-5k Employees , Public , 58 years old , Mumbai +181 more"
1242,Mankind Pharma,4.1,"Pharma , 10k-50k Employees , Fortune India 500 , 29 years old , Mumbai +195 more"
1243,Aurionpro Solutions,3.7,"Software Product , 1k-5k Employees , Public , 27 years old , Mumbai +32 more"
1244,SBI Capital Markets,4.0,"501-1k Employees , Public , 38 years old , Mumbai +69 more"
1245,BANKEDGE,3.8,"Education & Training , 51-200 Employees (Global) , 9 years old , Mumbai +13 more"
1246,Metro Brands,3.9,"Fashion & Textile , 501-1k Employees , 77 years old , Mumbai +19 more"
1247,Nanavati Max Super Speciality Hospital,4.0,Mumbai +1 more
1248,Essar Projects India,3.8,"Engineering & Construction , 5k-10k Employees , Public , 55 years old , Mumbai +37 more"
1249,Vcs Quality Services,4.2,"Oil & Gas , 51-200 Employees , 22 years old , Mumbai +39 more"
1250,Starbucks,4.3,"Hospitality , 1k-5k Employees , Public , 53 years old , Mumbai +42 more"
